"year","location","data_type","date","lease","finfish_shellfish_reference","nsdfa_id","soft_or_hard_bottom_station","latitude","longitude","number_of_replicates","mean_redox_mvnhe","mean_sulphide_m","mean_porosity","mean_organic_matter","presence_or_absence_of_visual_indicators_beggiatoa_like_bacteria_opc_barreness","location_1"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH42","Soft","44.50360","-64.04947","3","-271","2503","47.73","8.25",,"(44.5036, -64.04947)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH43","Soft","44.50388","-64.04922","3","-213","840","34.87","4.64",,"(44.50388, -64.04922)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH44","Soft","44.50443","-64.04747","3","-241","319","56.33","11.90",,"(44.50443, -64.04747)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH45","Soft","44.50453","-64.04817","3","-277","432","45.57","10.76",,"(44.50453, -64.04817)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Ref","APH13","Soft","44.50520","-64.04607","3","-285","1078","55.43","10.66",,"(44.5052, -64.04607)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Ref","APH40","Soft","44.50292","-64.05176","3","-134","1343","46.20","6.85",,"(44.50292, -64.05176)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL32","Soft","44.73572","-62.80669","3","45","592",,,,"(44.73572, -62.80669)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL37","Soft","44.73521","-62.80650","3","136","544",,,,"(44.73521, -62.8065)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL38","Soft","44.73524","-62.80698","3","214","300",,,,"(44.73524, -62.80698)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL50","Soft","44.73673","-62.80671","3","248","99",,,,"(44.73673, -62.80671)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL51","Soft","44.73609","-62.80880","3","277","76",,,,"(44.73609, -62.8088)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL52","Soft","44.73401","-62.80662","3","302","14",,,,"(44.73401, -62.80662)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL53","Soft","44.73473","-62.80545","3","141","546",,,,"(44.73473, -62.80545)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL54","Soft","44.73550","-62.80711","3","116","310",,,,"(44.7355, -62.80711)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL55","Soft","44.73477","-62.80681","3","255","156",,,,"(44.73477, -62.80681)"
"2010","Owl's Head","EMP-Level II","2010-10-06T00:00:00.000","0772","Fin","OWL56","Soft","44.73487","-62.80637","3","182","785",,,,"(44.73487, -62.80637)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Fin","SBH110","Soft","43.71720","-65.32358","3","-277","2660","69.23","17.53",,"(43.7172, -65.32358)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Fin","SBH114","Soft","43.71825","-65.32312","3","-267","1552","69.47","21.63",,"(43.71825, -65.32312)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Fin","SBH116","Soft","43.71742","-65.32368","3","-293","2530","68.10","16.80",,"(43.71742, -65.32368)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Fin","SBH117","Soft","43.71685","-65.32335","3","-289","3363","69.70","22.07",,"(43.71685, -65.32335)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Fin","SBH118","Soft","43.71798","-65.32312","3","-313","7127","73.07","26.53",,"(43.71798, -65.32312)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Fin","SBH120","Soft","43.71507","-65.32270","3","-131","332","71.07","16.77",,"(43.71507, -65.3227)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Fin","SBH33","Soft","43.71772","-65.32257","3","-228","493","67.93","19.17",,"(43.71772, -65.32257)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Fin","SBH62","Soft","43.71665","-65.32270","3","-252","1270","68.03","19.57",,"(43.71665, -65.3227)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Ref","SBH124","Soft","43.71258","-65.32340","3","-121","84","72.47","15.20",,"(43.71258, -65.3234)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-14T00:00:00.000","0602","Ref","SBH176","Soft","43.74323","-65.32801","3","-152","185","74.40","17.47",,"(43.74323, -65.32801)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Fin","SBH160","Soft","43.74465","-65.32765","3","-266","4253","76.87","26.60",,"(43.74465, -65.32765)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Fin","SBH161","Soft","43.74448","-65.32683","2","-298","2950","77.70","26.60",,"(43.74448, -65.32683)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Fin","SBH162","Soft","43.74433","-65.32855","3","-247","3092","77.83","28.73",,"(43.74433, -65.32855)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Fin","SBH75","Soft","43.74445","-65.32867","3","-217","1667","77.30","22.47",,"(43.74445, -65.32867)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Fin","SBH76","Soft","43.74467","-65.32805","3","-165","1042","76.67","24.30",,"(43.74467, -65.32805)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Fin","SBH79","Soft","43.74468","-65.32837","3","-186","1987","76.70","26.83",,"(43.74468, -65.32837)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Fin","SBH81","Soft","43.74417","-65.32805","3","-310","10127","80.63","25.87",,"(43.74417, -65.32805)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Fin","SBH82","Soft","43.74417","-65.32847","3","-259","5143","80.60","29.50",,"(43.74417, -65.32847)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Ref","SBH03","Soft","43.74905","-65.33063","3","-145","223","81.47","21.53",,"(43.74905, -65.33063)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-15T00:00:00.000","0003","Ref","SBH07","Soft","43.74245","-65.33048","3","-85","210","81.73","19.23",,"(43.74245, -65.33048)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-21T00:00:00.000","1345","Fin","SBH96","Soft","43.65440","-65.28290","3","50","6","20.47","0.60",,"(43.6544, -65.2829)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-21T00:00:00.000","1345","Fin","SBH97","Soft","43.65355","-65.28113","3","-30","12","18.23","0.54",,"(43.65355, -65.28113)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-21T00:00:00.000","1345","Ref","SBH55","Soft","43.65720","-65.28922","3","266","0","21.07","1.22",,"(43.6572, -65.28922)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-21T00:00:00.000","1345","Ref","SBH98","Soft","43.65145","-65.27791","3","-39","2","34.83","1.86",,"(43.65145, -65.27791)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","1192","Fin","SBH177","Soft","43.73528","-65.33162","3","-203","624","67.93","41.97",,"(43.73528, -65.33162)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","1192","Fin","SBH178","Soft","43.73560","-65.33083","3","-232","366","72.73","36.13",,"(43.7356, -65.33083)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","1192","Fin","SBH179","Soft","43.73482","-65.33063","3","-206","325","75.90","35.50",,"(43.73482, -65.33063)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","1192","Fin","SBH70","Soft","43.73392","-65.33100","3","-239","1481","68.07","42.13",,"(43.73392, -65.331)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","1192","Ref","SBH11","Soft","43.73760","-65.33172","3","-121","81","45.50","6.43",,"(43.7376, -65.33172)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","1192","Ref","SBH15","Soft","43.73127","-65.33123","3","-91","163","68.67","29.87",,"(43.73127, -65.33123)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","0983","Fin","SBH157","Soft","43.74139","-65.32925","3","-315","3967","75.53","30.47",,"(43.74139, -65.32925)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","0983","Fin","SBH158","Soft","43.73941","-65.32893","3","-318","2880","73.63","25.13",,"(43.73941, -65.32893)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","0983","Fin","SBH159","Soft","43.74090","-65.32962","3","-347","7577","76.17","29.23",,"(43.7409, -65.32962)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","0983","Fin","SBH38","Soft","43.73876","-65.32888","3","-189","354","75.63","21.40",,"(43.73876, -65.32888)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","0983","Ref","SBH176","Soft","43.74323","-65.32801","3","-213","584","75.33","20.97",,"(43.74323, -65.32801)"
"2010","Shelburne Harbour","EMP-Level I","2010-07-22T00:00:00.000","0983","Ref","SBH67","Soft","43.73700","-65.32921","3","-116","140","77.97","18.67",,"(43.737, -65.32921)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-14T00:00:00.000","0003","Fin","SBH84","Soft","43.74484","-65.32845","3","-114","1490",,,,"(43.74484, -65.32845)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-14T00:00:00.000","0003","Fin","SBH85","Soft","43.74469","-65.32651","3","-118","371",,,,"(43.74469, -65.32651)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-14T00:00:00.000","0003","Fin","SBH99","Soft","43.74395","-65.32659","3","-88","142",,,,"(43.74395, -65.32659)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-14T00:00:00.000","0003","Fin","STA140","Soft","43.74464","-65.32733","3","-252","1743",,,,"(43.74464, -65.32733)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-14T00:00:00.000","0003","Fin","STA141","Soft","43.74415","-65.32767","3","-225","1538",,,,"(43.74415, -65.32767)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-14T00:00:00.000","0003","Fin","STA142","Soft","43.74413","-65.32742","3","-287","8147",,,,"(43.74413, -65.32742)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-14T00:00:00.000","0003","Fin","STA143","Soft","43.74410","-65.32704","3","-265","1627",,,,"(43.7441, -65.32704)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-14T00:00:00.000","0003","Fin","STA144","Soft","43.74402","-65.32853","3","-194","1188",,,,"(43.74402, -65.32853)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH104","Soft","43.71837","-65.32306","3","-168","1780",,,,"(43.71837, -65.32306)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH105","Soft","43.71817","-65.32410","3","-108","238",,,,"(43.71817, -65.3241)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH106","Soft","43.71682","-65.32368","3","-64","865",,,,"(43.71682, -65.32368)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH107","Soft","43.71825","-65.32375","3","-164","6600",,,,"(43.71825, -65.32375)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH108","Soft","43.71785","-65.32378","3","-190","5617",,,,"(43.71785, -65.32378)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH109","Soft","43.71762","-65.32372","3","-170","2667",,,,"(43.71762, -65.32372)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH110","Soft","43.71715","-65.32358","3","-135","2923",,,,"(43.71715, -65.32358)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH111","Soft","43.71688","-65.32293","3","-255","9603",,,,"(43.71688, -65.32293)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH112","Soft","43.71728","-65.32288","3","-268","9650",,,,"(43.71728, -65.32288)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH113","Soft","43.71775","-65.32303","3","-260","7183",,,,"(43.71775, -65.32303)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH114","Soft","43.71820","-65.32315","3","-276","5876",,,,"(43.7182, -65.32315)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-15T00:00:00.000","0602","Fin","SBH18","Soft","43.71677","-65.32273","3","-183","3120",,,,"(43.71677, -65.32273)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-16T00:00:00.000","0983","Fin","SBH139","Soft","43.74092","-65.32998","3","-359","2833",,,,"(43.74092, -65.32998)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-16T00:00:00.000","0983","Fin","SBH140","Soft","43.74082","-65.32827","3","-300","766",,,,"(43.74082, -65.32827)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-16T00:00:00.000","0983","Fin","SBH141","Soft","43.74127","-65.32805","3","-272","714",,,,"(43.74127, -65.32805)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-16T00:00:00.000","0983","Fin","SBH142","Soft","43.74137","-65.32893","3","-377","7723",,,,"(43.74137, -65.32893)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-16T00:00:00.000","0983","Fin","SBH143","Soft","43.74102","-65.32981","3","-340","1670",,,,"(43.74102, -65.32981)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-16T00:00:00.000","0983","Fin","SBH144","Soft","43.74087","-65.32930","3","-403","14533",,,,"(43.74087, -65.3293)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-16T00:00:00.000","0983","Fin","SBH145","Soft","43.74083","-65.32896","3","-381","8613",,,,"(43.74083, -65.32896)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-16T00:00:00.000","0983","Ref","SBH138","Soft","43.74140","-65.32991","3","-359","2490",,,,"(43.7414, -65.32991)"
"2010","Shelburne Harbour","EMP-Level II","2010-09-16T00:00:00.000","0983","Ref","SBH41","Soft","43.74137","-65.32958","3","-366","4117",,,,"(43.74137, -65.32958)"
"2010","Annapolis Basin","EMP-Level I","2010-08-17T00:00:00.000","1039","Fin","STA92","Soft","44.65618","-65.75608","3","-105","1075","40.00","5.37",,"(44.65618, -65.75608)"
"2010","Annapolis Basin","EMP-Level I","2010-08-17T00:00:00.000","1039","Fin","STA134","Soft","44.65475","-65.75615","3","-363","1933","61.10","8.00",,"(44.65475, -65.75615)"
"2010","Annapolis Basin","EMP-Level I","2010-08-17T00:00:00.000","1039","Fin","STA135","Soft","44.65225","-65.75512","3","-78","376","60.10","8.13",,"(44.65225, -65.75512)"
"2010","Annapolis Basin","EMP-Level I","2010-08-17T00:00:00.000","1039","Ref","STA102","Soft","44.65892","-65.75591","3","-106","1076","29.43","2.83",,"(44.65892, -65.75591)"
"2010","Annapolis Basin","EMP-Level I","2010-08-17T00:00:00.000","1039","Ref","STA56","Soft","44.65068","-65.75545","3","14","512","32.50","2.99",,"(44.65068, -65.75545)"
"2010","Sober Island","EMP-Level I","2010-06-30T00:00:00.000","1346","Shell","SBI13","Soft","44.84191","-62.47355","1","64","1895","53.90","40.00",,"(44.84191, -62.47355)"
"2010","Sober Island","EMP-Level I","2010-06-30T00:00:00.000","1346","Shell","SBI14","Soft","44.84216","-62.47260","1","78","1645","71.80","69.00",,"(44.84216, -62.4726)"
"2010","Sober Island","EMP-Level I","2010-06-30T00:00:00.000","1346","Shell","SBI15","Soft","44.83792","-62.47048","1","19","4670","49.90","43.00",,"(44.83792, -62.47048)"
"2010","Sober Island","EMP-Level I","2010-06-30T00:00:00.000","1346","Shell","SBI16","Soft","44.83768","-62.47149","1","3","2280","47.50","22.00",,"(44.83768, -62.47149)"
"2010","Sober Island","EMP-Level I","2010-06-30T00:00:00.000","1346","Shell","SBI17","Soft","44.83885","-62.47149","3","52","1835","56.90","37.33",,"(44.83885, -62.47149)"
"2010","Sober Island","EMP-Level I","2010-06-30T00:00:00.000","1346","Shell","SBI18","Soft","44.83992","-62.47202","3","70","1225","59.83","36.33",,"(44.83992, -62.47202)"
"2010","Sober Island","EMP-Level I","2010-06-30T00:00:00.000","1346","Shell","SBI19","Soft","44.84097","-62.47252","3","57","1344","62.87","40.00",,"(44.84097, -62.47252)"
"2010","Sober Island","EMP-Level I","2010-06-30T00:00:00.000","1346","Ref","SBI20","Soft","44.84273","-62.47417","3","74","1062","74.13","65.67",,"(44.84273, -62.47417)"
"2010","Brier Island","EMP-Level I","2010-08-18T00:00:00.000","0742","Fin","STA101","Soft","44.26190","-66.34652","1","-103","7","20.60","1.70",,"(44.2619, -66.34652)"
"2010","Brier Island","EMP-Level I","2010-08-18T00:00:00.000","0742","Fin","STA137","Soft","44.26118","-66.34615","3","-62","2","21.67","1.50",,"(44.26118, -66.34615)"
"2010","Brier Island","EMP-Level I","2010-08-18T00:00:00.000","0742","Fin","STA138","Soft","44.26079","-66.34705","3","-93","20","17.60","1.74",,"(44.26079, -66.34705)"
"2010","Brier Island","EMP-Level I","2010-08-18T00:00:00.000","0742","Ref","STA139","Soft","44.26013","-66.34676","3","23","0","18.73","1.38",,"(44.26013, -66.34676)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1186","Shell","STA134","Soft","46.23663","-60.59348","1","169",,"84.70","13.90",,"(46.23663, -60.59348)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1186","Shell","STA135","Soft","46.24390","-60.58921","1","147",,"84.20","13.50",,"(46.2439, -60.58921)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1186","Shell","STA136","Soft","46.25220","-60.58427","1","79",,"82.60","12.70",,"(46.2522, -60.58427)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1187","Shell","STA139","Soft","46.26118","-60.56029","1","107",,"68.50","11.80",,"(46.26118, -60.56029)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1187","Shell","STA140","Soft","46.26477","-60.55751","1","86","317","66.60","11.20",,"(46.26477, -60.55751)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1187","Shell","STA141","Soft","46.26842","-60.55482","1","0","330","64.40","9.20",,"(46.26842, -60.55482)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1188","Shell","STA142","Soft","46.27516","-60.56879","1","-15","442","67.70","6.90",,"(46.27516, -60.56879)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1188","Shell","STA143","Soft","46.27884","-60.56417","1","34","396","61.50","5.80",,"(46.27884, -60.56417)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1188","Shell","STA144","Soft","46.28208","-60.55955","1","-9","401","55.30","4.50",,"(46.28208, -60.55955)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1189","Shell","STA101","Soft","46.23473","-60.58283","1","207",,"84.40","14.00",,"(46.23473, -60.58283)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1189","Shell","STA137","Soft","46.24417","-60.57347","1","104",,"76.30","12.70",,"(46.24417, -60.57347)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1189","Shell","STA138","Soft","46.25401","-60.56552","1","22",,"64.10","11.60",,"(46.25401, -60.56552)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1186/1187/1188/1189","Ref","STA92","Soft","46.27082","-60.56247","1","165",,"62.70","5.90",,"(46.27082, -60.56247)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1186/1187/1188/1189","Ref","STA102","Soft","46.23980","-60.58496","1","260",,"83.40","13.60",,"(46.2398, -60.58496)"
"2010","St. Anns Harbour","EMP-Level I","2010-11-06T00:00:00.000","1186/1187/1188/1189","Ref","STA56","Soft","46.25612","-60.57386","1","115","75","81.70","11.10",,"(46.25612, -60.57386)"
"2011","Port Mouton","EMP-Level I","2011-07-05T00:00:00.000","0835","Fin","PTM12","Soft","43.91588","-64.81100","3","-44","2410","60.80","10.81",,"(43.91588, -64.811)"
"2011","Port Mouton","EMP-Level I","2011-07-05T00:00:00.000","0835","Fin","PTM14","Soft","43.91488","-64.81182","3","-158","4673","65.47","14.87",,"(43.91488, -64.81182)"
"2011","Port Mouton","EMP-Level I","2011-07-05T00:00:00.000","0835","Fin","PTM45","Soft","43.91595","-64.81102","3","12","566","54.80","7.27",,"(43.91595, -64.81102)"
"2011","Port Mouton","EMP-Level I","2011-07-05T00:00:00.000","0835","Fin","PTM56","Soft","43.91500","-64.81212","3","-90","837","57.57","8.53",,"(43.915, -64.81212)"
"2011","Port Mouton","EMP-Level I","2011-07-05T00:00:00.000","0835","Fin","PTM57","Soft","43.91408","-64.81317","3","60","381","58.77","8.58",,"(43.91408, -64.81317)"
"2011","Port Mouton","EMP-Level I","2011-07-05T00:00:00.000","0835","Ref","PTM11","Soft","43.91807","-64.80833","3","-12","246","54.27","7.01",,"(43.91807, -64.80833)"
"2011","Port Mouton","EMP-Level I","2011-07-05T00:00:00.000","0835","Ref","PTM17","Soft","43.91318","-64.81425","3","180","367","61.20","9.52",,"(43.91318, -64.81425)"
"2011","Liverpool Bay","EMP-Level I","2011-07-27T00:00:00.000","1205","Fin","LVP30","Soft","44.04333","-64.64097","3","4","77","23.97","1.46",,"(44.04333, -64.64097)"
"2011","Liverpool Bay","EMP-Level I","2011-07-27T00:00:00.000","1205","Fin","LVP31","Soft","44.04155","-64.63967","3","-169","2687","24.07","3.39",,"(44.04155, -64.63967)"
"2011","Liverpool Bay","EMP-Level I","2011-07-27T00:00:00.000","1205","Fin","LVP32","Soft","44.04232","-64.64035","3","-186","3677","25.97","2.01",,"(44.04232, -64.64035)"
"2011","Liverpool Bay","EMP-Level I","2011-07-27T00:00:00.000","1205","Ref","LVP04","Soft","44.03937","-64.64003","3","308","0","24.97","1.16",,"(44.03937, -64.64003)"
"2011","Liverpool Bay","EMP-Level I","2011-07-27T00:00:00.000","1205","Ref","LVP06","Soft","44.04498","-64.63893","3","119","16","24.07","1.17",,"(44.04498, -64.63893)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Fin","APH25","Soft","44.50553","-64.04945","3","-116","3510","47.23","10.81",,"(44.50553, -64.04945)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Fin","APH27","Soft","44.50417","-64.04985","3","-25","510","37.73","3.88",,"(44.50417, -64.04985)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Fin","APH36","Soft","44.50485","-64.05020","3","104","555","45.43","6.59",,"(44.50485, -64.0502)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Fin","APH41","Soft","44.50380","-64.05003","3","-92","1227","36.83","3.13",,"(44.5038, -64.05003)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Fin","APH42","Soft","44.50363","-64.04950","3","-115","2537","56.37","13.67",,"(44.50363, -64.0495)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Fin","APH44","Soft","44.50443","-64.04740","3","-167","11093","48.53","9.54",,"(44.50443, -64.0474)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Fin","APH60","Soft","44.50593","-64.04830","3","-139","4457","30.80","2.92",,"(44.50593, -64.0483)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Fin","APH61","Soft","44.50327","-64.04983","3","-150","10753","40.93","5.89",,"(44.50327, -64.04983)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Fin","APH97","Soft","44.50522","-64.04868","3","-197","11460","58.57","16.74",,"(44.50522, -64.04868)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Ref","APH05","Soft","44.50288","-64.05173","3","24","122","34.87","3.73",,"(44.50288, -64.05173)"
"2011","Aspotogan Harbour","EMP-Level I","2011-07-06T00:00:00.000","1006","Ref","APH54","Soft","44.50600","-64.04503","3","-28","562","26.23","1.42",,"(44.506, -64.04503)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH62","Soft","44.50550","-64.04940","3","-180","9000",,,,"(44.5055, -64.0494)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH63","Soft","44.50558","-64.04900","3","-213","17100",,,,"(44.50558, -64.049)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH64","Soft","44.50608","-64.04805","3","-206","2556",,,,"(44.50608, -64.04805)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH65","Soft","44.50553","-64.04795","3","-221","9413",,,,"(44.50553, -64.04795)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH66","Soft","44.50438","-64.04710","3","-219","4370",,,,"(44.50438, -64.0471)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH67","Soft","44.50428","-64.04818","3","-214","5090",,,,"(44.50428, -64.04818)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH68","Soft","44.50377","-64.04800","3","-238","8447",,,,"(44.50377, -64.048)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH69","Soft","44.50342","-64.04895","3","-227","12333",,,,"(44.50342, -64.04895)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH70","Soft","44.50298","-64.04978","3","-230","3273",,,,"(44.50298, -64.04978)"
"2011","Aspotogan Harbour","EMP-Level II","2011-08-23T00:00:00.000","1006","Fin","APH71","Soft","44.50405","-64.04938","3","-190","2917",,,,"(44.50405, -64.04938)"
"2011","Owl's Head","EMP-Level I","2011-07-07T00:00:00.000","0772","Fin","OWL20","Soft","44.73708","-62.80843","3","252","84","21.07","1.16",,"(44.73708, -62.80843)"
"2011","Owl's Head","EMP-Level I","2011-07-07T00:00:00.000","0772","Fin","OWL27","Soft","44.73703","-62.80743","3","10","487","34.20","3.49",,"(44.73703, -62.80743)"
"2011","Owl's Head","EMP-Level I","2011-07-07T00:00:00.000","0772","Fin","OWL30","Soft","44.73607","-62.80688","3","157","78","22.70","1.24",,"(44.73607, -62.80688)"
"2011","Owl's Head","EMP-Level I","2011-07-07T00:00:00.000","0772","Fin","OWL37","Soft","44.73530","-62.80640","3","292","193","21.57","1.72",,"(44.7353, -62.8064)"
