"waterbody","station","lease","latitude","longitude","deployment_period","timestamp","sensor","depth","variable","value","units","mooring"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T22:08:00.000","aquaMeasure-680322","1.3","Salinity","30.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T22:18:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T22:28:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T22:38:00.000","aquaMeasure-680322","1.3","Salinity","30.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T22:48:00.000","aquaMeasure-680322","1.3","Salinity","30.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T22:58:00.000","aquaMeasure-680322","1.3","Salinity","31","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T23:08:00.000","aquaMeasure-680322","1.3","Salinity","31.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T23:18:00.000","aquaMeasure-680322","1.3","Salinity","31.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T23:28:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T23:38:00.000","aquaMeasure-680322","1.3","Salinity","31.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T23:48:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-19T23:58:00.000","aquaMeasure-680322","1.3","Salinity","31.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T00:08:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T00:18:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T00:28:00.000","aquaMeasure-680322","1.3","Salinity","31.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T00:38:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T00:48:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T00:58:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T01:08:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T01:18:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T01:28:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T01:38:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T01:48:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T01:58:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T02:08:00.000","aquaMeasure-680322","1.3","Salinity","31.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T02:18:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T02:28:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T02:38:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T02:48:00.000","aquaMeasure-680322","1.3","Salinity","31.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T02:58:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T03:08:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T03:18:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T03:28:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T03:38:00.000","aquaMeasure-680322","1.3","Salinity","31.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T03:48:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T03:58:00.000","aquaMeasure-680322","1.3","Salinity","31.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T04:08:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T04:18:00.000","aquaMeasure-680322","1.3","Salinity","30.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T04:28:00.000","aquaMeasure-680322","1.3","Salinity","30.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T04:38:00.000","aquaMeasure-680322","1.3","Salinity","30.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T04:48:00.000","aquaMeasure-680322","1.3","Salinity","30.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T04:58:00.000","aquaMeasure-680322","1.3","Salinity","30.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T05:08:00.000","aquaMeasure-680322","1.3","Salinity","30.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T05:18:00.000","aquaMeasure-680322","1.3","Salinity","30.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T05:28:00.000","aquaMeasure-680322","1.3","Salinity","30.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T05:38:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T05:48:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T05:58:00.000","aquaMeasure-680322","1.3","Salinity","30.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T06:08:00.000","aquaMeasure-680322","1.3","Salinity","31","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T06:18:00.000","aquaMeasure-680322","1.3","Salinity","31.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T06:28:00.000","aquaMeasure-680322","1.3","Salinity","31.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T06:38:00.000","aquaMeasure-680322","1.3","Salinity","31.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T06:48:00.000","aquaMeasure-680322","1.3","Salinity","31","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T06:58:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T07:08:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T07:18:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T07:28:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T07:38:00.000","aquaMeasure-680322","1.3","Salinity","31.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T07:48:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T07:58:00.000","aquaMeasure-680322","1.3","Salinity","31.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T08:08:00.000","aquaMeasure-680322","1.3","Salinity","31.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T08:18:00.000","aquaMeasure-680322","1.3","Salinity","31.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T08:28:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T08:38:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T08:48:00.000","aquaMeasure-680322","1.3","Salinity","31.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T08:58:00.000","aquaMeasure-680322","1.3","Salinity","31.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T09:08:00.000","aquaMeasure-680322","1.3","Salinity","32","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T09:18:00.000","aquaMeasure-680322","1.3","Salinity","32.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T09:28:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T09:38:00.000","aquaMeasure-680322","1.3","Salinity","32.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T09:48:00.000","aquaMeasure-680322","1.3","Salinity","32.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T09:58:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T10:08:00.000","aquaMeasure-680322","1.3","Salinity","32.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T10:18:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T10:28:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T10:38:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T10:48:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T10:58:00.000","aquaMeasure-680322","1.3","Salinity","31.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T11:08:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T11:18:00.000","aquaMeasure-680322","1.3","Salinity","31.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T11:28:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T11:38:00.000","aquaMeasure-680322","1.3","Salinity","31.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T11:48:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T11:58:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T12:08:00.000","aquaMeasure-680322","1.3","Salinity","31.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T12:18:00.000","aquaMeasure-680322","1.3","Salinity","31.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T12:28:00.000","aquaMeasure-680322","1.3","Salinity","31.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T12:38:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T12:48:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T12:58:00.000","aquaMeasure-680322","1.3","Salinity","31.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T13:08:00.000","aquaMeasure-680322","1.3","Salinity","31.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T13:18:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T13:28:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T13:38:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T13:48:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T13:58:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T14:08:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T14:18:00.000","aquaMeasure-680322","1.3","Salinity","32.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T14:28:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T14:38:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T14:48:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T14:58:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T15:08:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T15:18:00.000","aquaMeasure-680322","1.3","Salinity","31.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T15:28:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T15:38:00.000","aquaMeasure-680322","1.3","Salinity","32","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T15:48:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T15:58:00.000","aquaMeasure-680322","1.3","Salinity","31.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T16:08:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T16:18:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T16:28:00.000","aquaMeasure-680322","1.3","Salinity","31","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T16:38:00.000","aquaMeasure-680322","1.3","Salinity","31","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T16:48:00.000","aquaMeasure-680322","1.3","Salinity","30.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T16:58:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T17:08:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T17:18:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T17:28:00.000","aquaMeasure-680322","1.3","Salinity","30.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T17:38:00.000","aquaMeasure-680322","1.3","Salinity","30.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T17:48:00.000","aquaMeasure-680322","1.3","Salinity","30.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T17:58:00.000","aquaMeasure-680322","1.3","Salinity","30.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T18:08:00.000","aquaMeasure-680322","1.3","Salinity","30.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T18:18:00.000","aquaMeasure-680322","1.3","Salinity","30.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T18:28:00.000","aquaMeasure-680322","1.3","Salinity","30","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T18:38:00.000","aquaMeasure-680322","1.3","Salinity","30.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T18:48:00.000","aquaMeasure-680322","1.3","Salinity","30.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T18:58:00.000","aquaMeasure-680322","1.3","Salinity","30.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T19:08:00.000","aquaMeasure-680322","1.3","Salinity","30.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T19:18:00.000","aquaMeasure-680322","1.3","Salinity","30.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T19:28:00.000","aquaMeasure-680322","1.3","Salinity","30.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T19:38:00.000","aquaMeasure-680322","1.3","Salinity","31.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T19:48:00.000","aquaMeasure-680322","1.3","Salinity","31.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T19:58:00.000","aquaMeasure-680322","1.3","Salinity","31.8","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T20:08:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T20:18:00.000","aquaMeasure-680322","1.3","Salinity","32.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T20:28:00.000","aquaMeasure-680322","1.3","Salinity","32.4","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T20:38:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T20:48:00.000","aquaMeasure-680322","1.3","Salinity","31.5","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T20:58:00.000","aquaMeasure-680322","1.3","Salinity","31.6","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T21:08:00.000","aquaMeasure-680322","1.3","Salinity","31.7","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T21:18:00.000","aquaMeasure-680322","1.3","Salinity","31.9","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T21:28:00.000","aquaMeasure-680322","1.3","Salinity","32","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T21:38:00.000","aquaMeasure-680322","1.3","Salinity","32","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T21:48:00.000","aquaMeasure-680322","1.3","Salinity","32.1","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T21:58:00.000","aquaMeasure-680322","1.3","Salinity","32.2","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T22:08:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T22:18:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T22:28:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
"Annapolis Basin","5005","5005","44.634167","-65.711933","2021-May-14 to 2021-Jun-18","2021-05-20T22:38:00.000","aquaMeasure-680322","1.3","Salinity","32.3","practical salinity units","float"
