FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,se_anno_cad_data,gdb_geomattr_data,shape
nwb_wegen_hectopunten_1984.40,57,89,43154001,1982-01-01T00:00:00, , ,,,POINT (21667 377506)
nwb_wegen_hectopunten_1984.41,58,0,43154001,1982-01-01T00:00:00, , ,,,POINT (21598 377450)
nwb_wegen_hectopunten_1984.42,300,267,66178009,1982-01-01T00:00:00, , ,,,POINT (33415 388876)
nwb_wegen_hectopunten_1984.43,301,178,66178009,1982-01-01T00:00:00, , ,,,POINT (33351 388938)
nwb_wegen_hectopunten_1984.44,302,89,66178009,1982-01-01T00:00:00, , ,,,POINT (33290 389002)
nwb_wegen_hectopunten_1984.45,303,0,66178009,1982-01-01T00:00:00, , ,,,POINT (33232 389070)
nwb_wegen_hectopunten_1984.46,136,0,74142001,1982-01-01T00:00:00, , ,,,POINT (37186 371386)
nwb_wegen_hectopunten_1984.47,137,125,74142001,1982-01-01T00:00:00, , ,,,POINT (37308 371358)
nwb_wegen_hectopunten_1984.48,138,251,74142001,1982-01-01T00:00:00, , ,,,POINT (37431 371331)
nwb_wegen_hectopunten_1984.49,1618,1069,74183001,1982-01-01T00:00:00, , ,,,POINT (38198 391799)
nwb_wegen_hectopunten_1984.50,1619,971,74183001,1982-01-01T00:00:00, , ,,,POINT (38101 391806)
nwb_wegen_hectopunten_1984.51,1620,874,74183001,1982-01-01T00:00:00, , ,,,POINT (38004 391813)
nwb_wegen_hectopunten_1984.52,1621,777,74183001,1982-01-01T00:00:00, , ,,,POINT (37907 391819)
nwb_wegen_hectopunten_1984.53,1622,679,74183001,1982-01-01T00:00:00, , ,,,POINT (37809 391824)
nwb_wegen_hectopunten_1984.54,1623,582,74183001,1982-01-01T00:00:00, , ,,,POINT (37712 391828)
nwb_wegen_hectopunten_1984.55,1624,485,74183001,1982-01-01T00:00:00, , ,,,POINT (37615 391834)
nwb_wegen_hectopunten_1984.56,1625,388,74183001,1982-01-01T00:00:00, , ,,,POINT (37518 391832)
nwb_wegen_hectopunten_1984.57,1626,291,74183001,1982-01-01T00:00:00, , ,,,POINT (37421 391830)
nwb_wegen_hectopunten_1984.58,1627,194,74183001,1982-01-01T00:00:00, , ,,,POINT (37324 391828)
nwb_wegen_hectopunten_1984.59,1628,97,74183001,1982-01-01T00:00:00, , ,,,POINT (37229 391811)
nwb_wegen_hectopunten_1984.60,1629,0,74183001,1982-01-01T00:00:00, , ,,,POINT (37135 391787)
nwb_wegen_hectopunten_1984.61,105,538,43186003,1982-01-01T00:00:00, , ,,,POINT (21985 392584)
nwb_wegen_hectopunten_1984.62,106,448,43186003,1982-01-01T00:00:00, , ,,,POINT (21915 392640)
nwb_wegen_hectopunten_1984.63,107,358,43186003,1982-01-01T00:00:00, , ,,,POINT (21845 392697)
nwb_wegen_hectopunten_1984.64,108,268,43186003,1982-01-01T00:00:00, , ,,,POINT (21793 392771)
nwb_wegen_hectopunten_1984.65,109,178,43186003,1982-01-01T00:00:00, , ,,,POINT (21745 392847)
nwb_wegen_hectopunten_1984.66,110,88,43186003,1982-01-01T00:00:00, , ,,,POINT (21707 392928)
nwb_wegen_hectopunten_1984.67,111,0,43186003,1982-01-01T00:00:00, , ,,,POINT (21699 393016)
nwb_wegen_hectopunten_1984.68,1890,256,44143002,1982-01-01T00:00:00, , ,,,POINT (22424 372038)
nwb_wegen_hectopunten_1984.69,1891,128,44143002,1982-01-01T00:00:00, , ,,,POINT (22318 371966)
nwb_wegen_hectopunten_1984.70,1892,0,44143002,1982-01-01T00:00:00, , ,,,POINT (22212 371894)
nwb_wegen_hectopunten_1984.71,3,165,44145012,1982-01-01T00:00:00, , ,,,POINT (22423 372625)
nwb_wegen_hectopunten_1984.72,4,0,44145012,1982-01-01T00:00:00, , ,,,POINT (22267 372678)
nwb_wegen_hectopunten_1984.73,5,0,44145013,1982-01-01T00:00:00, , ,,,POINT (22191 372717)
nwb_wegen_hectopunten_1984.74,47,209,44155001,1982-01-01T00:00:00, , ,,,POINT (22531 377982)
nwb_wegen_hectopunten_1984.75,48,105,44155001,1982-01-01T00:00:00, , ,,,POINT (22443 377926)
nwb_wegen_hectopunten_1984.76,49,0,44155001,1982-01-01T00:00:00, , ,,,POINT (22355 377869)
nwb_wegen_hectopunten_1984.77,18,0,45141001,1982-01-01T00:00:00, , ,,,POINT (22973 370529)
nwb_wegen_hectopunten_1984.78,19,99,45141001,1982-01-01T00:00:00, , ,,,POINT (23052 370470)
nwb_wegen_hectopunten_1984.79,20,198,45141001,1982-01-01T00:00:00, , ,,,POINT (23135 370416)
nwb_wegen_hectopunten_1984.80,21,297,45141001,1982-01-01T00:00:00, , ,,,POINT (23218 370362)
nwb_wegen_hectopunten_1984.81,22,395,45141001,1982-01-01T00:00:00, , ,,,POINT (23301 370309)
nwb_wegen_hectopunten_1984.82,24,0,60157007,1982-01-01T00:00:00, , ,,,POINT (30237 378573)
nwb_wegen_hectopunten_1984.83,42,0,60173013,1982-01-01T00:00:00, , ,,,POINT (30041 386937)
nwb_wegen_hectopunten_1984.84,37,389,60174030,1982-01-01T00:00:00, , ,,,POINT (30232 387445)
nwb_wegen_hectopunten_1984.85,38,292,60174030,1982-01-01T00:00:00, , ,,,POINT (30198 387354)
nwb_wegen_hectopunten_1984.86,39,194,60174030,1982-01-01T00:00:00, , ,,,POINT (30163 387263)
nwb_wegen_hectopunten_1984.87,40,97,60174030,1982-01-01T00:00:00, , ,,,POINT (30128 387172)
nwb_wegen_hectopunten_1984.88,41,0,60174030,1982-01-01T00:00:00, , ,,,POINT (30093 387082)
nwb_wegen_hectopunten_1984.89,139,0,75142001,1982-01-01T00:00:00, , ,,,POINT (37554 371304)
nwb_wegen_hectopunten_1984.90,140,96,75142001,1982-01-01T00:00:00, , ,,,POINT (37643 371268)
nwb_wegen_hectopunten_1984.91,141,192,75142001,1982-01-01T00:00:00, , ,,,POINT (37732 371232)
nwb_wegen_hectopunten_1984.92,142,288,75142001,1982-01-01T00:00:00, , ,,,POINT (37821 371196)
nwb_wegen_hectopunten_1984.93,143,384,75142001,1982-01-01T00:00:00, , ,,,POINT (37908 371156)
nwb_wegen_hectopunten_1984.94,144,480,75142001,1982-01-01T00:00:00, , ,,,POINT (37995 371115)
nwb_wegen_hectopunten_1984.95,145,576,75142001,1982-01-01T00:00:00, , ,,,POINT (38080 371070)
nwb_wegen_hectopunten_1984.96,146,672,75142001,1982-01-01T00:00:00, , ,,,POINT (38164 371023)
nwb_wegen_hectopunten_1984.97,147,0,76141002,1982-01-01T00:00:00, , ,,,POINT (38248 370977)
nwb_wegen_hectopunten_1984.98,148,92,76141002,1982-01-01T00:00:00, , ,,,POINT (38333 370942)
nwb_wegen_hectopunten_1984.99,149,183,76141002,1982-01-01T00:00:00, , ,,,POINT (38420 370914)
nwb_wegen_hectopunten_1984.100,150,276,76141002,1982-01-01T00:00:00, , ,,,POINT (38510 370893)
nwb_wegen_hectopunten_1984.101,222,2502,76178006,1982-01-01T00:00:00, , ,,,POINT (39857 387959)
nwb_wegen_hectopunten_1984.102,223,2402,76178006,1982-01-01T00:00:00, , ,,,POINT (39810 388047)
nwb_wegen_hectopunten_1984.103,224,2302,76178006,1982-01-01T00:00:00, , ,,,POINT (39763 388135)
nwb_wegen_hectopunten_1984.104,225,2201,76178006,1982-01-01T00:00:00, , ,,,POINT (39715 388224)
nwb_wegen_hectopunten_1984.105,226,2101,76178006,1982-01-01T00:00:00, , ,,,POINT (39668 388312)
nwb_wegen_hectopunten_1984.106,227,2002,76178006,1982-01-01T00:00:00, , ,,,POINT (39620 388399)
nwb_wegen_hectopunten_1984.107,228,1901,76178006,1982-01-01T00:00:00, , ,,,POINT (39571 388487)
nwb_wegen_hectopunten_1984.108,1887,86,45144010,1982-01-01T00:00:00, , ,,,POINT (22545 372289)
nwb_wegen_hectopunten_1984.109,1888,0,45144010,1982-01-01T00:00:00, , ,,,POINT (22526 372205)
nwb_wegen_hectopunten_1984.110,1886,0,45144011,1982-01-01T00:00:00, , ,,,POINT (22558 372378)
nwb_wegen_hectopunten_1984.111,1885,0,45144012,1982-01-01T00:00:00, , ,,,POINT (22576 372457)
nwb_wegen_hectopunten_1984.112,1889,0,45144014,1982-01-01T00:00:00, , ,,,POINT (22521 372121)
nwb_wegen_hectopunten_1984.113,1882,0,45145011,1982-01-01T00:00:00, , ,,,POINT (22848 372623)
nwb_wegen_hectopunten_1984.114,1883,0,45145013,1982-01-01T00:00:00, , ,,,POINT (22756 372606)
nwb_wegen_hectopunten_1984.115,1884,0,45145014,1982-01-01T00:00:00, , ,,,POINT (22637 372581)
nwb_wegen_hectopunten_1984.116,9002,125,45145055,1982-01-01T00:00:00, , ,,,POINT (22771 372482)
nwb_wegen_hectopunten_1984.117,9003,0,45145055,1982-01-01T00:00:00, , ,,,POINT (22756 372606)
nwb_wegen_hectopunten_1984.118,1860,87,45145076,1982-01-01T00:00:00, , ,,,POINT (23006 372677)
nwb_wegen_hectopunten_1984.119,1861,0,45145076,1982-01-01T00:00:00, , ,,,POINT (22925 372644)
nwb_wegen_hectopunten_1984.120,95,88,46183006,1982-01-01T00:00:00, , ,,,POINT (23122 392008)
nwb_wegen_hectopunten_1984.121,96,0,46183006,1982-01-01T00:00:00, , ,,,POINT (23062 391943)
nwb_wegen_hectopunten_1984.122,21,1461,60175018,1982-01-01T00:00:00, , ,,,POINT (30756 388912)
nwb_wegen_hectopunten_1984.123,22,1363,60175018,1982-01-01T00:00:00, , ,,,POINT (30720 388821)
nwb_wegen_hectopunten_1984.124,23,1266,60175018,1982-01-01T00:00:00, , ,,,POINT (30686 388730)
nwb_wegen_hectopunten_1984.125,24,1168,60175018,1982-01-01T00:00:00, , ,,,POINT (30652 388638)
nwb_wegen_hectopunten_1984.126,25,1071,60175018,1982-01-01T00:00:00, , ,,,POINT (30619 388547)
nwb_wegen_hectopunten_1984.127,26,973,60175018,1982-01-01T00:00:00, , ,,,POINT (30586 388455)
nwb_wegen_hectopunten_1984.128,27,875,60175018,1982-01-01T00:00:00, , ,,,POINT (30553 388363)
nwb_wegen_hectopunten_1984.129,28,778,60175018,1982-01-01T00:00:00, , ,,,POINT (30522 388271)
nwb_wegen_hectopunten_1984.130,29,681,60175018,1982-01-01T00:00:00, , ,,,POINT (30492 388178)
nwb_wegen_hectopunten_1984.131,30,584,60175018,1982-01-01T00:00:00, , ,,,POINT (30463 388086)
nwb_wegen_hectopunten_1984.132,31,487,60175018,1982-01-01T00:00:00, , ,,,POINT (30431 387994)
nwb_wegen_hectopunten_1984.133,32,388,60175018,1982-01-01T00:00:00, , ,,,POINT (30399 387901)
nwb_wegen_hectopunten_1984.134,33,291,60175018,1982-01-01T00:00:00, , ,,,POINT (30368 387809)
nwb_wegen_hectopunten_1984.135,34,194,60175018,1982-01-01T00:00:00, , ,,,POINT (30338 387717)
nwb_wegen_hectopunten_1984.136,35,97,60175018,1982-01-01T00:00:00, , ,,,POINT (30303 387626)
nwb_wegen_hectopunten_1984.137,36,0,60175018,1982-01-01T00:00:00, , ,,,POINT (30267 387536)
nwb_wegen_hectopunten_1984.138,23,101,67187001,1982-01-01T00:00:00, , ,,,POINT (33763 393937)
nwb_wegen_hectopunten_1984.139,24,203,67187001,1982-01-01T00:00:00, , ,,,POINT (33815 394025)
nwb_wegen_hectopunten_1984.140,1664,138,68178001,1982-01-01T00:00:00, ,b,,,POINT (34426 389572)
nwb_wegen_hectopunten_1984.141,1663,122,68179016,1982-01-01T00:00:00, ,a,,,POINT (34572 389651)
nwb_wegen_hectopunten_1984.142,1664,40,68179016,1982-01-01T00:00:00, ,a,,,POINT (34496 389682)
nwb_wegen_hectopunten_1984.143,1665,0,68179016,1982-01-01T00:00:00, ,a,,,POINT (34466 389708)
nwb_wegen_hectopunten_1984.144,1666,0,68179017,1982-01-01T00:00:00, ,a,,,POINT (34380 389806)
nwb_wegen_hectopunten_1984.145,22,0,49143002,1982-01-01T00:00:00, , ,,,POINT (24821 371974)
nwb_wegen_hectopunten_1984.146,23,101,49143002,1982-01-01T00:00:00, , ,,,POINT (24906 371920)
nwb_wegen_hectopunten_1984.147,24,203,49143002,1982-01-01T00:00:00, , ,,,POINT (25008 371916)
nwb_wegen_hectopunten_1984.148,25,305,49143002,1982-01-01T00:00:00, , ,,,POINT (25110 371913)
nwb_wegen_hectopunten_1984.149,26,407,49143002,1982-01-01T00:00:00, , ,,,POINT (25212 371910)
nwb_wegen_hectopunten_1984.150,27,509,49143002,1982-01-01T00:00:00, , ,,,POINT (25314 371905)
nwb_wegen_hectopunten_1984.151,28,611,49143002,1982-01-01T00:00:00, , ,,,POINT (25416 371899)
nwb_wegen_hectopunten_1984.152,29,710,49143002,1982-01-01T00:00:00, , ,,,POINT (25509 371865)
nwb_wegen_hectopunten_1984.153,20,0,49144007,1982-01-01T00:00:00, , ,,,POINT (24787 372171)
nwb_wegen_hectopunten_1984.154,21,103,49144007,1982-01-01T00:00:00, , ,,,POINT (24787 372068)
nwb_wegen_hectopunten_1984.155,123,99,49198003,1982-01-01T00:00:00, , ,,,POINT (24645 399077)
nwb_wegen_hectopunten_1984.156,124,0,49198003,1982-01-01T00:00:00, , ,,,POINT (24548 399055)
nwb_wegen_hectopunten_1984.157,1,1402,61178003,1983-12-22T00:00:00, , ,,,POINT (31391 390816)
nwb_wegen_hectopunten_1984.158,2,1310,61178003,1983-12-22T00:00:00, , ,,,POINT (31401 390724)
nwb_wegen_hectopunten_1984.159,3,1213,61178003,1983-12-22T00:00:00, , ,,,POINT (31381 390630)
nwb_wegen_hectopunten_1984.160,4,1104,61178003,1983-12-22T00:00:00, , ,,,POINT (31336 390530)
nwb_wegen_hectopunten_1984.161,5,1001,61178003,1983-12-22T00:00:00, , ,,,POINT (31303 390433)
nwb_wegen_hectopunten_1984.162,6,907,61178003,1983-12-22T00:00:00, , ,,,POINT (31278 390342)
nwb_wegen_hectopunten_1984.163,7,792,61178003,1983-12-22T00:00:00, , ,,,POINT (31234 390236)
nwb_wegen_hectopunten_1984.164,8,694,61178003,1983-12-22T00:00:00, , ,,,POINT (31200 390144)
nwb_wegen_hectopunten_1984.165,9,590,61178003,1983-12-22T00:00:00, , ,,,POINT (31163 390047)
nwb_wegen_hectopunten_1984.166,10,494,61178003,1983-12-22T00:00:00, , ,,,POINT (31133 389955)
nwb_wegen_hectopunten_1984.167,11,396,61178003,1983-12-22T00:00:00, , ,,,POINT (31101 389863)
nwb_wegen_hectopunten_1984.168,12,295,61178003,1983-12-22T00:00:00, , ,,,POINT (31062 389770)
nwb_wegen_hectopunten_1984.169,13,195,61178003,1983-12-22T00:00:00, , ,,,POINT (31039 389672)
nwb_wegen_hectopunten_1984.170,14,93,61178003,1983-12-22T00:00:00, , ,,,POINT (30999 389579)
nwb_wegen_hectopunten_1984.171,15,0,61178003,1983-12-22T00:00:00, , ,,,POINT (30965 389492)
nwb_wegen_hectopunten_1984.172,1,86,61184017,1982-01-01T00:00:00, , ,,,POINT (30923 392282)
nwb_wegen_hectopunten_1984.173,2,0,61184017,1982-01-01T00:00:00, , ,,,POINT (30843 392250)
nwb_wegen_hectopunten_1984.174,62,912,68195002,1982-01-01T00:00:00, , ,,,POINT (35064 397376)
nwb_wegen_hectopunten_1984.175,63,812,68195002,1982-01-01T00:00:00, , ,,,POINT (35055 397476)
nwb_wegen_hectopunten_1984.176,64,711,68195002,1982-01-01T00:00:00, , ,,,POINT (34982 397546)
nwb_wegen_hectopunten_1984.177,65,608,68195002,1982-01-01T00:00:00, , ,,,POINT (34894 397600)
nwb_wegen_hectopunten_1984.178,66,505,68195002,1982-01-01T00:00:00, , ,,,POINT (34809 397657)
nwb_wegen_hectopunten_1984.179,67,404,68195002,1982-01-01T00:00:00, , ,,,POINT (34776 397753)
nwb_wegen_hectopunten_1984.180,68,307,68195002,1982-01-01T00:00:00, , ,,,POINT (34719 397831)
nwb_wegen_hectopunten_1984.181,69,204,68195002,1982-01-01T00:00:00, , ,,,POINT (34621 397862)
nwb_wegen_hectopunten_1984.182,70,102,68195002,1982-01-01T00:00:00, , ,,,POINT (34521 397884)
nwb_wegen_hectopunten_1984.183,71,0,68195002,1982-01-01T00:00:00, , ,,,POINT (34419 397883)
nwb_wegen_hectopunten_1984.184,108,99,69144002,1982-01-01T00:00:00, , ,,,POINT (34705 372074)
nwb_wegen_hectopunten_1984.185,109,197,69144002,1982-01-01T00:00:00, , ,,,POINT (34803 372086)
nwb_wegen_hectopunten_1984.186,110,0,69144003,1982-01-01T00:00:00, , ,,,POINT (34902 372099)
nwb_wegen_hectopunten_1984.187,111,106,69144003,1982-01-01T00:00:00, , ,,,POINT (35008 372106)
nwb_wegen_hectopunten_1984.188,112,213,69144003,1982-01-01T00:00:00, , ,,,POINT (35114 372114)
nwb_wegen_hectopunten_1984.189,113,319,69144003,1982-01-01T00:00:00, , ,,,POINT (35220 372121)
nwb_wegen_hectopunten_1984.190,114,425,69144003,1982-01-01T00:00:00, , ,,,POINT (35326 372129)
nwb_wegen_hectopunten_1984.191,127,752,32144004,1982-01-01T00:00:00, , ,,,POINT (16993 372634)
nwb_wegen_hectopunten_1984.192,128,644,32144004,1982-01-01T00:00:00, , ,,,POINT (16902 372575)
nwb_wegen_hectopunten_1984.193,129,536,32144004,1982-01-01T00:00:00, , ,,,POINT (16807 372525)
nwb_wegen_hectopunten_1984.194,130,429,32144004,1982-01-01T00:00:00, , ,,,POINT (16711 372477)
nwb_wegen_hectopunten_1984.195,131,321,32144004,1982-01-01T00:00:00, , ,,,POINT (16613 372432)
nwb_wegen_hectopunten_1984.196,132,213,32144004,1982-01-01T00:00:00, , ,,,POINT (16519 372379)
nwb_wegen_hectopunten_1984.197,133,107,32144004,1982-01-01T00:00:00, , ,,,POINT (16448 372300)
nwb_wegen_hectopunten_1984.198,134,0,32144004,1982-01-01T00:00:00, , ,,,POINT (16383 372215)
nwb_wegen_hectopunten_1984.199,259,0,61187003,1982-01-01T00:00:00, , ,,,POINT (30915 393704)
nwb_wegen_hectopunten_1984.200,260,112,61187003,1982-01-01T00:00:00, , ,,,POINT (30893 393594)
nwb_wegen_hectopunten_1984.201,260,112,61187003,1982-01-01T00:00:00, , ,,,POINT (30893 393594)
nwb_wegen_hectopunten_1984.202,264,671,61187003,1982-01-01T00:00:00, , ,,,POINT (30918 393039)
nwb_wegen_hectopunten_1984.203,51,651,61193005,1982-01-01T00:00:00, , ,,,POINT (30984 396474)
nwb_wegen_hectopunten_1984.204,52,543,61193005,1982-01-01T00:00:00, , ,,,POINT (30888 396523)
nwb_wegen_hectopunten_1984.205,53,434,61193005,1982-01-01T00:00:00, , ,,,POINT (30811 396601)
nwb_wegen_hectopunten_1984.206,54,326,61193005,1982-01-01T00:00:00, , ,,,POINT (30753 396692)
nwb_wegen_hectopunten_1984.207,55,217,61193005,1982-01-01T00:00:00, , ,,,POINT (30691 396781)
nwb_wegen_hectopunten_1984.208,56,109,61193005,1982-01-01T00:00:00, , ,,,POINT (30613 396856)
nwb_wegen_hectopunten_1984.209,57,0,61193005,1982-01-01T00:00:00, , ,,,POINT (30540 396937)
nwb_wegen_hectopunten_1984.210,9,0,69151002,1982-01-01T00:00:00, , ,,,POINT (34539 375777)
nwb_wegen_hectopunten_1984.211,10,88,69151002,1982-01-01T00:00:00, , ,,,POINT (34549 375690)
nwb_wegen_hectopunten_1984.212,11,175,69151002,1982-01-01T00:00:00, , ,,,POINT (34559 375603)
nwb_wegen_hectopunten_1984.213,12,263,69151002,1982-01-01T00:00:00, , ,,,POINT (34568 375516)
nwb_wegen_hectopunten_1984.214,1663,85,69179022,1982-01-01T00:00:00, ,c,,,POINT (34614 389578)
nwb_wegen_hectopunten_1984.215,1642,1874,69179024,1982-01-01T00:00:00, , ,,,POINT (36125 391013)
nwb_wegen_hectopunten_1984.216,1643,1776,69179024,1982-01-01T00:00:00, , ,,,POINT (36049 390950)
nwb_wegen_hectopunten_1984.217,1644,1677,69179024,1982-01-01T00:00:00, , ,,,POINT (35975 390885)
nwb_wegen_hectopunten_1984.218,1645,1578,69179024,1982-01-01T00:00:00, , ,,,POINT (35900 390820)
nwb_wegen_hectopunten_1984.219,1646,1479,69179024,1982-01-01T00:00:00, , ,,,POINT (35825 390756)
nwb_wegen_hectopunten_1984.220,1647,1381,69179024,1982-01-01T00:00:00, , ,,,POINT (35750 390692)
nwb_wegen_hectopunten_1984.221,1648,1282,69179024,1982-01-01T00:00:00, , ,,,POINT (35675 390628)
nwb_wegen_hectopunten_1984.222,1649,1184,69179024,1982-01-01T00:00:00, , ,,,POINT (35601 390563)
nwb_wegen_hectopunten_1984.223,1650,1085,69179024,1982-01-01T00:00:00, , ,,,POINT (35526 390499)
nwb_wegen_hectopunten_1984.224,1651,986,69179024,1982-01-01T00:00:00, , ,,,POINT (35451 390434)
nwb_wegen_hectopunten_1984.225,1652,887,69179024,1982-01-01T00:00:00, , ,,,POINT (35378 390368)
nwb_wegen_hectopunten_1984.226,1653,789,69179024,1982-01-01T00:00:00, , ,,,POINT (35305 390302)
nwb_wegen_hectopunten_1984.227,1654,690,69179024,1982-01-01T00:00:00, , ,,,POINT (35231 390236)
nwb_wegen_hectopunten_1984.228,1655,591,69179024,1982-01-01T00:00:00, , ,,,POINT (35156 390172)
nwb_wegen_hectopunten_1984.229,1656,493,69179024,1982-01-01T00:00:00, , ,,,POINT (35081 390108)
nwb_wegen_hectopunten_1984.230,1657,394,69179024,1982-01-01T00:00:00, , ,,,POINT (35007 390043)
nwb_wegen_hectopunten_1984.231,1658,295,69179024,1982-01-01T00:00:00, , ,,,POINT (34934 389976)
nwb_wegen_hectopunten_1984.232,1659,197,69179024,1982-01-01T00:00:00, , ,,,POINT (34861 389910)
nwb_wegen_hectopunten_1984.233,1660,98,69179024,1982-01-01T00:00:00, , ,,,POINT (34792 389840)
nwb_wegen_hectopunten_1984.234,1661,0,69179024,1982-01-01T00:00:00, , ,,,POINT (34725 389768)
nwb_wegen_hectopunten_1984.235,1662,0,69179025,1982-01-01T00:00:00, , ,,,POINT (34660 389689)
nwb_wegen_hectopunten_1984.236,1662,76,69179026,1982-01-01T00:00:00, ,d,,,POINT (34699 389690)
nwb_wegen_hectopunten_1984.237,1663,0,69179026,1982-01-01T00:00:00, ,d,,,POINT (34681 389616)
nwb_wegen_hectopunten_1984.238,111,1257,34145008,1982-01-01T00:00:00, , ,,,POINT (17730 374003)
nwb_wegen_hectopunten_1984.239,112,1151,34145008,1982-01-01T00:00:00, , ,,,POINT (17656 373928)
nwb_wegen_hectopunten_1984.240,113,1046,34145008,1982-01-01T00:00:00, , ,,,POINT (17582 373853)
nwb_wegen_hectopunten_1984.241,114,941,34145008,1982-01-01T00:00:00, , ,,,POINT (17509 373778)
nwb_wegen_hectopunten_1984.242,115,837,34145008,1982-01-01T00:00:00, , ,,,POINT (17436 373703)
nwb_wegen_hectopunten_1984.243,116,732,34145008,1982-01-01T00:00:00, , ,,,POINT (17363 373628)
nwb_wegen_hectopunten_1984.244,117,627,34145008,1982-01-01T00:00:00, , ,,,POINT (17289 373554)
nwb_wegen_hectopunten_1984.245,118,523,34145008,1982-01-01T00:00:00, , ,,,POINT (17218 373477)
