Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160091257,12/05/2016 12:00:00 AM,10:04,11/23/2016 12:00:00 AM,9:59,,7:53,670,23D,Stealing from Buildi,643,10200  N CEDAR AV,KANSAS CITY,64157,PC0213,SCP,N,1,VIC,W,F,42,N,"10200 N CEDAR AV
KANSAS CITY 64157
(39.2732, -94.4538)",244,6,4,152
160090941,12/03/2016 12:00:00 AM,20:49,12/03/2016 12:00:00 AM,19:15,03/12/2016 12:00:00 AM,20:45,1401,290,Property Damage,643,10600  N BOOTH AV,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"10600 N BOOTH AV
KANSAS CITY 64157
(39.286, -94.4774)",244,6,4,152
160090941,12/03/2016 12:00:00 AM,20:49,12/03/2016 12:00:00 AM,19:15,03/12/2016 12:00:00 AM,20:45,1401,290,Property Damage,643,10600  N BOOTH AV,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,F,49,N,"10600 N BOOTH AV
KANSAS CITY 64157
(39.286, -94.4774)",244,6,4,152
160090036,11/30/2016 12:00:00 AM,17:43,11/25/2016 12:00:00 AM,16:00,,15:45,650,23G,Stealing Auto Parts/,643,9200  NE M 152 HW,KANSAS CITY,64158,PC0303,SCP,N,1,SUS,U,U,,N,"9200 NE M
HW KANSAS CITY 64158
(39.2379, -94.4674)",244,6,4,122
160090036,11/30/2016 12:00:00 AM,17:43,11/25/2016 12:00:00 AM,16:00,,15:45,650,23G,Stealing Auto Parts/,643,9200  NE M 152 HW,KANSAS CITY,64158,PC0303,SCP,N,1,VIC,W,M,54,N,"9200 NE M
HW KANSAS CITY 64158
(39.2379, -94.4674)",244,6,4,122
160089609,11/29/2016 12:00:00 AM,8:41,11/24/2016 12:00:00 AM,15:00,,7:00,640,23F,Stealing From Auto,643,10700  N BOOTH AV,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"10700 N BOOTH AV
KANSAS CITY 64157
(39.2873, -94.4775)",244,6,4,152
160089664,11/29/2016 12:00:00 AM,11:36,10/15/2016 12:00:00 AM,16:00,,12:00,501,220,Burglary - Residence,643,10700  N LAUREL AV,KANSAS CITY,64157,PC0159,SCP,U,1,SUS,U,U,,N,"10700 N LAUREL AV
KANSAS CITY 64157
(39.2862, -94.4691)",244,6,4,152
160089664,11/29/2016 12:00:00 AM,11:36,10/15/2016 12:00:00 AM,16:00,,12:00,501,220,Burglary - Residence,643,10700  N LAUREL AV,KANSAS CITY,64157,PC0159,SCP,N,1,VIC,W,M,41,N,"10700 N LAUREL AV
KANSAS CITY 64157
(39.2862, -94.4691)",244,6,4,152
160089722,11/29/2016 12:00:00 AM,14:27,11/22/2016 12:00:00 AM,7:00,,16:00,802,13B,Non Agg Assault Dome,641,9400  NE 79 ST ,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,W,F,40,N,"9400 NE 79 ST
KANSAS CITY 64158
(39.2364, -94.4671)",244,6,4,122
160089722,11/29/2016 12:00:00 AM,14:27,11/22/2016 12:00:00 AM,7:00,,16:00,802,13B,Non Agg Assault Dome,641,9400  NE 79 ST ,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,W,M,,N,"9400 NE 79 ST
KANSAS CITY 64158
(39.2364, -94.4671)",244,6,4,122
160089815,11/29/2016 12:00:00 AM,20:54,11/29/2016 12:00:00 AM,20:54,,,802,13B,Non Agg Assault Dome,643,8600  NE 98 CT,KANSAS CITY,64157,PC0207,SCP,Y,1,VIC,W,F,42,N,"8600 NE 98 CT
KANSAS CITY 64157
(39.2714, -94.4767)",244,6,4,152
160089609,11/29/2016 12:00:00 AM,8:41,11/24/2016 12:00:00 AM,15:00,,7:00,640,23F,Stealing From Auto,643,10700  N BOOTH AV,KANSAS CITY,64157,PC0207,SCP,N,1,SUS,U,U,,N,"10700 N BOOTH AV
KANSAS CITY 64157
(39.2873, -94.4775)",244,6,4,152
160089815,11/29/2016 12:00:00 AM,20:54,11/29/2016 12:00:00 AM,20:54,,,802,13B,Non Agg Assault Dome,643,8600  NE 98 CT,KANSAS CITY,64157,PC0207,SCP,Y,1,ARR,W,M,55,N,"8600 NE 98 CT
KANSAS CITY 64157
(39.2714, -94.4767)",244,6,4,152
160089323,11/28/2016 12:00:00 AM,9:10,11/26/2016 12:00:00 AM,18:00,,7:45,640,23F,Stealing From Auto,999,8000  N CHURCH RD,KANSAS CITY,64158,PCX045,OSPD,N,1,VIC,U,U,,N,"8000 N CHURCH RD
KANSAS CITY 64158
(39.2374, -94.4615)",,,4,121
160089360,11/28/2016 12:00:00 AM,10:59,11/27/2016 12:00:00 AM,19:30,,,2601,90Z,Misc Violation,643,10100  N FARLEY AV,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,M,52,N,"10100 N FARLEY AV
KANSAS CITY 64157
(39.2762, -94.4714)",244,6,4,152
160089532,11/28/2016 12:00:00 AM,20:27,11/28/2016 12:00:00 AM,14:40,,15:00,640,23F,Stealing From Auto,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,U,U,,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160089132,11/28/2016 12:00:00 AM,8:39,11/27/2016 12:00:00 AM,11:40,,12:17,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,,,,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160089323,11/28/2016 12:00:00 AM,9:10,11/26/2016 12:00:00 AM,18:00,,7:45,640,23F,Stealing From Auto,999,8000  N CHURCH RD,KANSAS CITY,64158,PCX045,OSPD,N,1,SUS,U,U,,N,"8000 N CHURCH RD
KANSAS CITY 64158
(39.2374, -94.4615)",,,4,121
160089132,11/28/2016 12:00:00 AM,8:39,11/27/2016 12:00:00 AM,11:40,,12:17,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,SUS,B,M,19,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160089132,11/28/2016 12:00:00 AM,8:39,11/27/2016 12:00:00 AM,11:40,,12:17,1849,35A,Possession/Sale/Dist,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,,,,N,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160089509,11/28/2016 12:00:00 AM,18:25,11/28/2016 12:00:00 AM,18:25,,,801,13B,Non Aggravated Assau,641,8800  NE 82 ST,KANSAS CITY,64157,PC0406,SCP,N,1,VIC,W,F,43,N,"8800 NE 82 ST
KANSAS CITY 64157
(39.2428, -94.5772)",243,5,4,154
160089513,11/28/2016 12:00:00 AM,15:29,11/26/2016 12:00:00 AM,15:26,,15:29,501,220,Burglary - Residence,643,9000  NE 103 TE,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,M,37,N,"9000 NE 103
TE KANSAS CITY 64157
(39.2804, -94.4704)",244,6,4,152
160089532,11/28/2016 12:00:00 AM,20:27,11/28/2016 12:00:00 AM,14:40,,15:00,640,23F,Stealing From Auto,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,W,F,17,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160089439,11/28/2016 12:00:00 AM,15:50,11/25/2016 12:00:00 AM,12:00,,,1198,26F,Identity Theft,644,9000  NE 116 PL,KANSAS CITY,64157,PC0034,SCP,N,1,SUS,W,M,34,N,"9000 NE 116 PL
KANSAS CITY 64157
(39.3045, -94.4679)",244,6,4,152
160089513,11/28/2016 12:00:00 AM,15:29,11/26/2016 12:00:00 AM,15:26,,15:29,501,220,Burglary - Residence,643,9000  NE 103 TE,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"9000 NE 103
TE KANSAS CITY 64157
(39.2804, -94.4704)",244,6,4,152
160089347,11/28/2016 12:00:00 AM,10:19,11/28/2016 12:00:00 AM,8:45,,9:15,690,23H,Stealing All Other,643,8500  N CHURCH RD,KANSAS CITY,64158,PC0282,SCP,N,1,VIC,W,F,35,N,"8500 N CHURCH RD
KANSAS CITY 64158
(39.2461, -94.4592)",244,6,4,152
160089132,11/28/2016 12:00:00 AM,8:39,11/27/2016 12:00:00 AM,11:40,,12:17,1849,35A,Possession/Sale/Dist,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,SUS,B,M,19,N,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160089509,11/28/2016 12:00:00 AM,18:25,11/28/2016 12:00:00 AM,18:25,,,801,13B,Non Aggravated Assau,641,8800  NE 82 ST,KANSAS CITY,64157,PC0406,SCP,N,2,VIC,W,F,27,N,"8800 NE 82 ST
KANSAS CITY 64157
(39.2428, -94.5772)",243,5,4,154
160089439,11/28/2016 12:00:00 AM,15:50,11/25/2016 12:00:00 AM,12:00,,,1198,26F,Identity Theft,644,9000  NE 116 PL,KANSAS CITY,64157,PC0034,SCP,N,1,VIC,W,F,34,N,"9000 NE 116 PL
KANSAS CITY 64157
(39.3045, -94.4679)",244,6,4,152
160089509,11/28/2016 12:00:00 AM,18:25,11/28/2016 12:00:00 AM,18:25,,,801,13B,Non Aggravated Assau,641,8800  NE 82 ST,KANSAS CITY,64157,PC0406,SCP,U,1,SUS,W,F,27,N,"8800 NE 82 ST
KANSAS CITY 64157
(39.2428, -94.5772)",243,5,4,154
160089509,11/28/2016 12:00:00 AM,18:25,11/28/2016 12:00:00 AM,18:25,,,801,13B,Non Aggravated Assau,641,8800  NE 82 ST,KANSAS CITY,64157,PC0406,SCP,U,2,SUS,W,F,43,N,"8800 NE 82 ST
KANSAS CITY 64157
(39.2428, -94.5772)",243,5,4,154
160089360,11/28/2016 12:00:00 AM,10:59,11/27/2016 12:00:00 AM,19:30,,,2601,90Z,Misc Violation,643,10100  N FARLEY AV,KANSAS CITY,64157,PC0207,SCP,N,1,SUS,U,U,,N,"10100 N FARLEY AV
KANSAS CITY 64157
(39.2762, -94.4714)",244,6,4,152
160089119,11/27/2016 12:00:00 AM,2:49,11/27/2016 12:00:00 AM,2:15,,2:45,501,220,Burglary - Residence,641,9400  NE 79 ST ,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,U,U,,N,"9400 NE 79 ST
KANSAS CITY 64158
(39.2364, -94.4671)",244,6,4,122
160089254,11/27/2016 12:00:00 AM,21:33,11/25/2016 12:00:00 AM,23:30,,20:00,670,23D,Stealing from Buildi,643,9000  NE 103 ST,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,M,37,N,"9000 NE 103 ST
KANSAS CITY 64157
(39.2803, -94.47)",244,6,4,152
160089254,11/27/2016 12:00:00 AM,21:33,11/25/2016 12:00:00 AM,23:30,,20:00,670,23D,Stealing from Buildi,643,9000  NE 103 ST,KANSAS CITY,64157,PC0207,SCP,N,1,SUS,U,U,,N,"9000 NE 103 ST
KANSAS CITY 64157
(39.2803, -94.47)",244,6,4,152
160089119,11/27/2016 12:00:00 AM,2:49,11/27/2016 12:00:00 AM,2:15,,2:45,501,220,Burglary - Residence,641,9400  NE 79 ST ,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,W,F,30,N,"9400 NE 79 ST
KANSAS CITY 64158
(39.2364, -94.4671)",244,6,4,122
160088818,11/25/2016 12:00:00 AM,20:15,11/25/2016 12:00:00 AM,20:15,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160088642,11/25/2016 12:00:00 AM,1:12,11/25/2016 12:00:00 AM,1:12,,,802,13B,Non Agg Assault Dome,641,7500  N MARSH AV,KANSAS CITY,64157,PC0476,SCP,Y,1,VIC,W,M,28,N,"7500 N MARSH AV
KANSAS CITY 64157
(39.229, -94.4815)",244,6,4,122
160088690,11/25/2016 12:00:00 AM,11:00,11/23/2016 12:00:00 AM,16:00,,5:30,702,240,Auto Theft,643,9200  NE M 152 HW,KANSAS CITY,64158,PC0303,SCP,U,1,SUS,U,U,,N,"9200 NE M
HW KANSAS CITY 64158
(39.2379, -94.4674)",244,6,4,122
160088642,11/25/2016 12:00:00 AM,1:12,11/25/2016 12:00:00 AM,1:12,,,802,13B,Non Agg Assault Dome,641,7500  N MARSH AV,KANSAS CITY,64157,PC0476,SCP,Y,1,SUS,W,M,27,N,"7500 N MARSH AV
KANSAS CITY 64157
(39.229, -94.4815)",244,6,4,122
160088754,11/25/2016 12:00:00 AM,15:29,11/23/2016 12:00:00 AM,17:00,,17:30,702,240,Auto Theft,642,400  NE 103 ST,KANSAS CITY,64157,PC0181,SCP,N,1,SUS,W,M,43,N,"400 NE 103 ST
KANSAS CITY 64157
(39.2809, -94.5747)",80,5,4,82
160088818,11/25/2016 12:00:00 AM,20:15,11/25/2016 12:00:00 AM,20:15,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,ARR,W,F,54,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160088690,11/25/2016 12:00:00 AM,11:00,11/23/2016 12:00:00 AM,16:00,,5:30,702,240,Auto Theft,643,9200  NE M 152 HW,KANSAS CITY,64158,PC0303,SCP,U,1,VIC,W,F,39,N,"9200 NE M
HW KANSAS CITY 64158
(39.2379, -94.4674)",244,6,4,122
160088754,11/25/2016 12:00:00 AM,15:29,11/23/2016 12:00:00 AM,17:00,,17:30,702,240,Auto Theft,642,400  NE 103 ST,KANSAS CITY,64157,PC0181,SCP,N,1,VIC,W,M,,N,"400 NE 103 ST
KANSAS CITY 64157
(39.2809, -94.5747)",80,5,4,82
160088595,11/24/2016 12:00:00 AM,19:09,11/24/2016 12:00:00 AM,18:45,,,690,23H,Stealing All Other,422,8500  N BOARDWALK AV,KANSAS CITY,64158,PP0321,NPD,U,1,SUS,U,U,,N,"8500 N BOARDWALK AV
KANSAS CITY 64158
(39.2502, -94.6572)",14,5,3,81
160088576,11/24/2016 12:00:00 AM,15:22,11/24/2016 12:00:00 AM,15:22,,,301,120,Strong Arm Robbery,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,2,SUS,W,M,,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160088595,11/24/2016 12:00:00 AM,19:09,11/24/2016 12:00:00 AM,18:45,,,690,23H,Stealing All Other,422,8500  N BOARDWALK AV,KANSAS CITY,64158,PP0321,NPD,U,1,VIC,W,M,37,N,"8500 N BOARDWALK AV
KANSAS CITY 64158
(39.2502, -94.6572)",14,5,3,81
160088576,11/24/2016 12:00:00 AM,15:22,11/24/2016 12:00:00 AM,15:22,,,301,120,Strong Arm Robbery,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,W,M,25,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160088576,11/24/2016 12:00:00 AM,15:22,11/24/2016 12:00:00 AM,15:22,,,301,120,Strong Arm Robbery,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,N,1,VIC,W,M,17,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160088359,11/23/2016 12:00:00 AM,13:20,11/19/2016 12:00:00 AM,12:00,,,1002,250,Forged Checks,644,8800  NE 117 TE,KANSAS CITY,64157,PC0034,SCP,U,1,VIC,A,M,24,N,"8800 NE 117
TE KANSAS CITY 64157
(39.306, -94.4725)",244,6,4,152
160088359,11/23/2016 12:00:00 AM,13:20,11/19/2016 12:00:00 AM,12:00,,,1002,250,Forged Checks,644,8800  NE 117 TE,KANSAS CITY,64157,PC0034,SCP,U,1,SUS,U,U,,N,"8800 NE 117
TE KANSAS CITY 64157
(39.306, -94.4725)",244,6,4,152
160088313,11/23/2016 12:00:00 AM,10:33,11/16/2016 12:00:00 AM,13:00,,,1122,26B,Credit/Debit/ATM Car,641,5100  NE VIVION RD,KANSAS CITY,64157,PC0800,SCP,U,1,SUS,U,U,,N,"5100 NE VIVION RD
KANSAS CITY 64157
(39.188, -94.5206)",31,6,4,135
160088313,11/23/2016 12:00:00 AM,10:33,11/16/2016 12:00:00 AM,13:00,,,1122,26B,Credit/Debit/ATM Car,641,5100  NE VIVION RD,KANSAS CITY,64157,PC0800,SCP,U,1,VIC,W,F,35,N,"5100 NE VIVION RD
KANSAS CITY 64157
(39.188, -94.5206)",31,6,4,135
160088061,11/22/2016 12:00:00 AM,12:13,11/08/2016 12:00:00 AM,12:00,,12:00,1120,26A,Fraud/Confidence Gam,641,7300  N PALMER AV,KANSAS CITY,64158,PC0504,SCP,N,1,SUS,U,U,,N,"7300 N PALMER AV
KANSAS CITY 64158
(39.2247, -94.4911)",244,6,4,122
160088061,11/22/2016 12:00:00 AM,12:13,11/08/2016 12:00:00 AM,12:00,,12:00,1120,26A,Fraud/Confidence Gam,641,7300  N PALMER AV,KANSAS CITY,64158,PC0504,SCP,N,1,VIC,W,M,53,N,"7300 N PALMER AV
KANSAS CITY 64158
(39.2247, -94.4911)",244,6,4,122
160088143,11/22/2016 12:00:00 AM,15:52,11/22/2016 12:00:00 AM,15:48,,,802,13B,Non Agg Assault Dome,641,7500  N SKILES CT,KANSAS CITY,64158,PC0473,SCP,U,1,VIC,W,F,47,N,"7500 N SKILES CT
KANSAS CITY 64158
(39.2295, -94.4826)",244,6,4,122
160088143,11/22/2016 12:00:00 AM,15:52,11/22/2016 12:00:00 AM,15:48,,,802,13B,Non Agg Assault Dome,641,7500  N SKILES CT,KANSAS CITY,64158,PC0473,SCP,U,1,SUS,W,M,50,N,"7500 N SKILES CT
KANSAS CITY 64158
(39.2295, -94.4826)",244,6,4,122
160087929,11/21/2016 12:00:00 AM,21:13,11/21/2016 12:00:00 AM,21:00,,,1001,250,Forgery,643,9500  NE M 152 HW,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,W,M,30,N,"9500 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160087752,11/21/2016 12:00:00 AM,11:53,11/19/2016 12:00:00 AM,12:00,,9:00,640,23F,Stealing From Auto,643,10300  NE 98 CT,KANSAS CITY,64157,PC0213,SCP,N,1,VIC,W,F,45,N,"10300 NE 98 CT
KANSAS CITY 64157
(39.2714, -94.4504)",244,6,4,152
160087889,11/21/2016 12:00:00 AM,18:33,11/21/2016 12:00:00 AM,18:33,,,1401,290,Property Damage,643,8600  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8600 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4565)",244,6,4,152
160087929,11/21/2016 12:00:00 AM,21:13,11/21/2016 12:00:00 AM,21:00,,,1001,250,Forgery,643,9500  NE M 152 HW,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"9500 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160087925,11/21/2016 12:00:00 AM,22:25,11/21/2016 12:00:00 AM,17:00,,22:18,1401,290,Property Damage,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,W,F,17,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160087925,11/21/2016 12:00:00 AM,22:25,11/21/2016 12:00:00 AM,17:00,,22:18,1401,290,Property Damage,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160087752,11/21/2016 12:00:00 AM,11:53,11/19/2016 12:00:00 AM,12:00,,9:00,640,23F,Stealing From Auto,643,10300  NE 98 CT,KANSAS CITY,64157,PC0213,SCP,N,1,SUS,U,U,,N,"10300 NE 98 CT
KANSAS CITY 64157
(39.2714, -94.4504)",244,6,4,152
160087889,11/21/2016 12:00:00 AM,18:33,11/21/2016 12:00:00 AM,18:33,,,1401,290,Property Damage,643,8600  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,U,U,,N,"8600 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4565)",244,6,4,152
160086999,11/18/2016 12:00:00 AM,14:32,11/16/2016 12:00:00 AM,20:00,,,1188,26E,Wire Fraud,644,7900  NE 111 TE,KANSAS CITY,64157,PC0124,SCP,U,1,SUS,U,U,,N,"7900 NE 111
TE KANSAS CITY 64157
(39.2947, -94.488)",244,6,4,152
160087103,11/18/2016 12:00:00 AM,21:22,11/18/2016 12:00:00 AM,17:30,,21:15,650,23G,Stealing Auto Parts/,641,7300  N DONNELLY AV,KANSAS CITY,64158,PC0508,SCP,N,1,SUS,U,U,,N,"7300 N DONNELLY AV
KANSAS CITY 64158
(39.2244, -94.48)",244,6,4,122
160086983,11/18/2016 12:00:00 AM,12:54,11/18/2016 12:00:00 AM,12:26,,,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8400 N CHURCH RD
KANSAS CITY 64157
(39.245, -94.4618)",244,6,4,152
160087103,11/18/2016 12:00:00 AM,21:22,11/18/2016 12:00:00 AM,17:30,,21:15,650,23G,Stealing Auto Parts/,641,7300  N DONNELLY AV,KANSAS CITY,64158,PC0508,SCP,N,1,VIC,W,F,19,N,"7300 N DONNELLY AV
KANSAS CITY 64158
(39.2244, -94.48)",244,6,4,122
160086983,11/18/2016 12:00:00 AM,12:54,11/18/2016 12:00:00 AM,12:26,,,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,B,M,45,N,"8400 N CHURCH RD
KANSAS CITY 64157
(39.245, -94.4618)",244,6,4,152
160086999,11/18/2016 12:00:00 AM,14:32,11/16/2016 12:00:00 AM,20:00,,,1188,26E,Wire Fraud,644,7900  NE 111 TE,KANSAS CITY,64157,PC0124,SCP,U,1,VIC,W,M,37,N,"7900 NE 111
TE KANSAS CITY 64157
(39.2947, -94.488)",244,6,4,152
160086725,11/17/2016 12:00:00 AM,15:40,11/17/2016 12:00:00 AM,12:28,,,1198,26F,Identity Theft,641,7300  N SKILES CT,KANSAS CITY,64158,PC0524,SCP,N,1,SUS,U,U,,N,"7300 N SKILES CT
KANSAS CITY 64158
(39.2248, -94.4846)",244,6,4,122
160086652,11/17/2016 12:00:00 AM,12:23,11/15/2016 12:00:00 AM,14:06,,14:06,1120,26A,Fraud/Confidence Gam,643,10100  NE COOKINGHAM DR,KANSAS CITY,64157,PC0213,SCP,N,1,SUS,U,U,,N,"10100 NE COOKINGHAM DR
KANSAS CITY 64157
(39.2688, -94.4535)",244,6,4,152
160086681,11/17/2016 12:00:00 AM,13:39,11/04/2016 12:00:00 AM,12:00,,12:00,670,23D,Stealing from Buildi,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160086681,11/17/2016 12:00:00 AM,13:39,11/04/2016 12:00:00 AM,12:00,,12:00,670,23D,Stealing from Buildi,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160086635,11/17/2016 12:00:00 AM,10:59,11/15/2016 12:00:00 AM,18:00,,,1001,250,fraud,643,9700  N CEDAR AV,KANSAS CITY,64157,PC0233,SCP,U,2,VIC,,,,N,"9700 N CEDAR AV
KANSAS CITY 64157
(39.2692, -94.4546)",244,6,4,152
160086635,11/17/2016 12:00:00 AM,10:59,11/15/2016 12:00:00 AM,18:00,,,1001,250,fraud,643,9700  N CEDAR AV,KANSAS CITY,64157,PC0233,SCP,U,1,VIC,,,,N,"9700 N CEDAR AV
KANSAS CITY 64157
(39.2692, -94.4546)",244,6,4,152
160086652,11/17/2016 12:00:00 AM,12:23,11/15/2016 12:00:00 AM,14:06,,14:06,1120,26A,Fraud/Confidence Gam,643,10100  NE COOKINGHAM DR,KANSAS CITY,64157,PC0213,SCP,N,1,VIC,W,F,26,N,"10100 NE COOKINGHAM DR
KANSAS CITY 64157
(39.2688, -94.4535)",244,6,4,152
160086725,11/17/2016 12:00:00 AM,15:40,11/17/2016 12:00:00 AM,12:28,,,1198,26F,Identity Theft,641,7300  N SKILES CT,KANSAS CITY,64158,PC0524,SCP,N,1,VIC,W,M,40,N,"7300 N SKILES CT
KANSAS CITY 64158
(39.2248, -94.4846)",244,6,4,122
160086635,11/17/2016 12:00:00 AM,10:59,11/15/2016 12:00:00 AM,18:00,,,1001,250,fraud,643,9700  N CEDAR AV,KANSAS CITY,64157,PC0233,SCP,U,1,SUS,U,U,,N,"9700 N CEDAR AV
KANSAS CITY 64157
(39.2692, -94.4546)",244,6,4,152
160086428,11/16/2016 12:00:00 AM,14:56,11/16/2016 12:00:00 AM,14:56,,,1201,270,Embezzlement,643,8500  N CHURCH RD,KANSAS CITY,64158,PC0282,SCP,U,1,ARR,W,F,23,N,"8500 N CHURCH RD
KANSAS CITY 64158
(39.2461, -94.4592)",244,6,4,152
160086428,11/16/2016 12:00:00 AM,14:56,11/16/2016 12:00:00 AM,14:56,,,1201,270,Embezzlement,643,8500  N CHURCH RD,KANSAS CITY,64158,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64158
(39.2461, -94.4592)",244,6,4,152
160085900,11/14/2016 12:00:00 AM,19:21,11/14/2016 12:00:00 AM,19:15,,19:21,799,,Auto Theft Outside S,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,3,SUS,W,M,20,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160085900,11/14/2016 12:00:00 AM,19:21,11/14/2016 12:00:00 AM,19:15,,19:21,799,,Auto Theft Outside S,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,2,SUS,W,F,,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160085900,11/14/2016 12:00:00 AM,19:21,11/14/2016 12:00:00 AM,19:15,,19:21,799,,Auto Theft Outside S,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,W,F,40,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160085900,11/14/2016 12:00:00 AM,19:21,11/14/2016 12:00:00 AM,19:15,,19:21,799,,Auto Theft Outside S,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,U,U,,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160085516,11/13/2016 12:00:00 AM,11:41,11/13/2016 12:00:00 AM,11:35,,,620,23B,Stealing Purse Snatc,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,VIC,W,F,53,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
