"job_title","department","earnings","meta_row_index","meta_row_id"
"BATTALION CHIEF II - 40 HR/WK","POUDRE FIRE AUTHORITY","117804.0","64","f498b0b8d1e8391fe06442f7f6c0c6324b2a4da9"
"POLICE SERGEANT","PATROL","117724.42","65","5d0284dc422b52b5111913d99956dfeb725e3537"
"WTR RESOURCS/TREATMNT OPNS MGR","UT WATER PRODUCTION DIV","117599.17","66","e7a22d07c38d0b44f1c739f4346295b639999e90"
"BATTALION CHIEF II - 40 HR/WK","POUDRE FIRE AUTHORITY","117149.4","67","b37f0b6f619d41895ed156c8c4bda5524b3e21bf"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","116831.09","68","8bf73b845f8af3876cf3219931a4bfe7ccf8a180"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","116820.25","69","393644d85e5fd02b01d8550010506421473607ed"
"EMERGENCY SERVICES COMM MGR","POLICE INFORMATION SERVICES","116291.1","70","3b6b0a9dec759782d4a4b80bb54988b08accc489"
"COMM DEV & NEIGH SVCS DIRECTOR","COMM DEV & NEIGHBORHOOD SVCS","116287.0","71","9a2a9afcfaab803fef24a3ec4e61ea4b0b37a6c7"
"INFORMATION SECURITY ARCHITECT","INFORMATION TECHNOLOGY","116071.64","72","af65dd55546247ac6a887b7b2808db38034d47fb"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","115844.99","73","1bed17148e4686baba8a0811669dfe8d7210a417"
"STREET OVERSIZING PROGRAM MGR","ENGINEERING","115767.91","74","f1d30281a7b0dad2aa990a7a0b5ec18e8251e607"
"POLICE SERGEANT","PATROL","115736.62","75","5133da9d23c0d06b0f8460b3710e4b66f84f8f2f"
"POLICE LIEUTENANT","PATROL","115392.58","76","7cc5ba2028c409940e2da830283f44912fac9d19"
"POLICE SERGEANT","INVESTIGATIONS","115019.48","77","f93e210923a3b6a785dd273502b166f2cb7d744b"
"POLICE SERGEANT","OFFICE OF THE CHIEF","114972.79","78","e22982bc4d7a902793de88ae8f058f95a365fdd0"
"STANDARDS ENGINEERING MGR","UT STANDARDS ENGINEERING DIV","114820.39","79","67d8ca976280ed672f012de619c4ecdcc71920b8"
"EXECUTIVE DIRECTOR DDA","DOWNTOWN DEVELOPMENT AUTHORITY","114753.76","80","fc49d58fc16107d36c9570e03e40d6fc21ab8801"
"DIR OF PURCHASING & RISK MGMT","PURCHASING","114521.47","81","9377ad7be2936ba97b29efe068d9d23aa88f6deb"
"ASST HUMAN RESOURCES DIRECTOR","HUMAN RESOURCES","114470.41","82","f5319fc3e3836fd025b1fd7cb1ee95b378f3b927"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","114238.58","83","4427d0f74a96c6d28524f8dbcd680497e6ad9537"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","114171.83","84","50127cf4d141b862df9099f1c86f51a1a3fa290d"
"POLICE OFFICER","INVESTIGATIONS","113753.86","85","7ff80a4d60850a50f64ecba0267074361b926868"
"WATER SYSTEMS ENG MGR","UT WATER UTL ENGINEERING DIV","113302.09","86","d0cd3596786817994e3b358a0684c186a3d25468"
"MGR OF CAP PRJCTS/CITY ENGNEER","ENGINEERING","113224.42","87","86372d8d8896fa524129e5b90822ba07eb94e6c2"
"MUNICIPAL JUDGE","MUNICIPAL COURT","113172.77","88","5166ff0e409c93da109f805452082745848c966b"
"SR DATABASE ADMINISTRATOR","INFORMATION TECHNOLOGY","112772.42","89","dfe50cfffb54351b87c4e637e67ca4ca311e0d20"
"CHIEF ENGINEER","UT WATER SYSTEMS ENGR DIV","112734.26","90","930c81678f82d9352b160b1eedcb132198e18931"
"POLICE SERGEANT","PATROL","112733.59","91","17995881cf52835cd183549899a919f6316c5d62"
"POLICE SERGEANT","PATROL","112572.3","92","a70ce4a9fa24c47d11dbe9f57d5ee1bdcae42b8b"
"POLICE SERGEANT","INVESTIGATIONS","112024.95","93","78f0ebacd53d50dfa0a1476e4888cc54bcdece68"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","111988.61","94","0ab44122f977728f0947a14d163e33c67270f009"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","111982.11","95","8be17f91b52bd7a2fe41311777836dd025ec35c7"
"WATER PRODUCTION MANAGER","UT WATER PRODUCTION DIV","111640.08","96","f4567c8df8a6e683d428bd7ef88bf8eee5109e83"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","111569.9","97","e81571a1d2e2a556455dc28cddd33fb28efaaa3e"
"TRANSFORT/DAR GENERAL MANAGER","RIDE","111569.77","98","8ff4ee67a646e4d7bb44375c4ea52e8bd765a95e"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","111507.99","99","129bdbea5e331ed0a2642ddce9eeef62ddf0cbae"
"SR DATABASE ADMINISTRATOR","INFORMATION TECHNOLOGY","111127.82","100","fdc26e803cd1acfae018edfbec934586b5ffb396"
"CITY TRAFFIC ENGINEER","TRAFFIC","110890.82","101","233ff6368b001d2fa5142bb496e580d35eebe37a"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","110753.61","102","134bc343f8dc0e66f4605043fd4fa22d646a5165"
"POLICE SERGEANT","OFFICE OF THE CHIEF","110125.59","103","f552dd5b6d1c20d5aca61d90bdb1a4d04f563bd5"
"FIREFIGHTER 40 HOUR (SPECIAL)","POUDRE FIRE AUTHORITY","110058.05","104","822ba9a7c1530b95543d7bc450a58c835d945a0c"
"POLICE SERGEANT","PATROL","109950.58","105","d0da576bd6168bc3ecb4f36bfe47f59095e78105"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","109695.69","106","b7bb54b3efe7abf851c119282462fd85b32156b2"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","109584.13","107","7371b89d42e41796e41209e140ed44b32c5bc6b9"
"POLICE SERGEANT","PATROL","109146.04","108","8bef698b6afb731e39df9e36b3fd2d2af4b12993"
"POLICE SERGEANT","INVESTIGATIONS","108939.26","109","93fe316cb413f70b01cc60972e43a5d4921f71d0"
"POLICE SERGEANT","PATROL","108901.97","110","681dd2c6bde222280da3bb9623a22be67ff3ef3b"
"POLICE SERGEANT","PATROL","108850.88","111","b9c87d8109c841869fd9edf03378e1d0acb3df1b"
"TRAINING CAPTAIN - 40 HR/WK","POUDRE FIRE AUTHORITY","108645.58","112","5ecfb17d1951aa156df614654ecc8e1c44be4cc6"
"WATER RECLAM / BIOSOLIDS MGR","UT WTR RECLAMA & BIOSOLIDS DIV","108574.64","113","c37f719cf53e3a2e4df5cdba08ac0fdcf2706e60"
"SR ELECTRICAL ENGINEER","UT ELECTRIC SYSTEMS ENG DIV","108555.77","114","8c74faa09798bdc92b29145f10d8a8bec8b917e4"
"ENVIRONMENTAL SERVICES DIRECTR","ENVIRONMENTAL SERVICES","108413.01","115","dad59533cfc2f10d77b80769ac21afa0764ed23c"
"POLICE OFFICER","PATROL","108383.08","116","4af5716c1645ded9f9794d2267ff215e715e8059"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","108357.15","117","622430a1c6ab01b9fe80bc942803721016cd152b"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","108222.84","118","6d99698208f1d60806c6f3a2aa8c4dca7bf6c856"
"TRAINING CAPTAIN - 40 HR/WK","POUDRE FIRE AUTHORITY","107926.05","119","daf28e029915608fe3904ec7110be59f6490442a"
"CITY CLERK","CITY CLERK'S OFFICE","107834.57","120","a0e13cfcd65d349383c61137ae1157fb31c4be10"
"SR ASSISTANT CITY ATTORNEY","CITY ATTORNEY'S OFFICE","107762.7","121","99023de26dd1f02f2e597cba3a89517dc4b8ac3a"
"TRAINING CAPTAIN - 40 HR/WK","POUDRE FIRE AUTHORITY","107501.26","122","4dbda9c526005046782feaad3ed12841e23b4d3f"
"POLICE SERGEANT","PATROL","107460.23","123","77a71f7dd0a72e5702ad3d71c83320be43d23dfa"
"POLICE SERGEANT","PATROL","107356.48","124","af3bdf01b00dc844dd255902116518e2f09385d4"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","107352.58","125","106c5ca5637f935c040474edc6cae8d608e79301"
"ASST OPERATIONS SERVICES DIR","OPERATION SERVICES","107205.24","126","99469a9a580dbdfca2a2e0e15c6e4f844fbcf7df"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","106964.86","127","a1c926fce219e0aaad34055d8742d1498541f4bf"
"POLICE SERGEANT","INVESTIGATIONS","106719.35","128","9ec984e88c6ea86d3bce220ff574a53d04dd1fa9"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","106543.59","129","4a4006e3c3306df3181849bc2d815bc522240672"
"NATURAL AREAS DIRECTOR","NATURAL AREAS","106463.82","130","ce3f4b68f8e8786f8b70f0c418ced6ff774a4117"
"CAPTAIN II - 40 HR/WK","POUDRE FIRE AUTHORITY","106463.01","131","76f93d563c97bde8f641c52cf85fb19c1e85aa15"
"ASSISTANT CITY ATTORNEY II","CITY ATTORNEY'S OFFICE","106442.31","132","511d57563cffc7b534aa31a881412b109a61d6ee"
"SUPERVISORY ELECT SYS OPERATOR","ELECTRIC FIELD SERVICES","106327.64","133","81d8a3f7e8d3efbb32e31f3c8f4aa37331fb97c2"
"STREETS SUPERINTENDENT","STREETS","106301.37","134","25645b432019cf490c3b593c74afe0b0a8618bb3"
"ELECTRIC FIELD SERVICE MANAGER","ELECTRIC FIELD SERVICES","106046.92","135","bbaa5a023af8c829f4c9f3c25bc0138d3ecec176"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","105781.27","136","04da42780229bdb23caf268d28eea4c8f2a9a9ff"
"SR ELECTRICAL ENGINEER","L&P OPERATIONS SERVICE UNIT","105393.82","137","14be1765dacba8f4cb94897cc3cb4c864b109ef7"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","105236.62","138","435a13fcb6a132235c3733d247e74bcb65504256"
"POLICE SERGEANT","PATROL","105115.3","139","459e84beeb6960d8fef9d5ad8f6db6ab20de8eca"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","105112.63","140","ed03943dcfd31cd7a1c6a04a564a9dad10810e19"
"WATER RESOURCES MANAGER","UT WATER RESOURCES DIV","104524.99","141","8c621e20661f210769c5de84cd7896348b0a6fb7"
"IT DIRECTOR - APPLICATION SVCS","INFORMATION TECHNOLOGY","104418.7","142","533bddab92d085dd81d202811a9850a779f8f8bf"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","104240.92","143","8886c2f1c2101cbbcebc83fbf506012291106472"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","104123.82","144","81cf015f1e68a8fe41f0999fd28d9312a08e779e"
"DIR OF PARK PLANNING & DEV","PARK PLANNING & DEVELOPMENT","103866.75","145","36952a6468cdceadd355378096fa7ce843bffb54"
"SERVICES CREW CHIEF","ELECTRIC FIELD SERVICES","103855.9","146","4d918d956fd69e0ee5b396570eac97ff31f88371"
"SUBSTATION ELEC/COMM SPEC","UT ELEC SYSTEM DESIGN & IT DIV","103833.14","147","158f62defcec3441aad104cb2a5181eb31299120"
"APPLICATION SVCS MGR-UTILITIES","INFORMATION TECHNOLOGY","103824.63","148","881fa1cc222cb8553b42fd3d7421dca1e93a7b2c"
"ENERGY SERVICES MANAGER","UTILITIES CUSTOMER CONNECTIONS","103718.62","149","505ee0f2d8a83203643c5744e8ccaeb205bff3b1"
"ASST FIRE MARSHALL-NON ROTATE","POUDRE FIRE AUTHORITY","103555.47","150","8119f301be2edadaed8c7d2f86630f88352c96ce"
"IT MANAGER","POUDRE FIRE AUTHORITY","103401.86","151","a6f3b81f12cd8c1b69a389ecd2fb6badca9911c4"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","103246.34","152","82dee13220c546ee88690648c0d4cd6cfde9f61a"
"POLICE OFFICER","INVESTIGATIONS","103054.81","153","772c97fbfbfd00003c72e64cc8c4fdfb5356374b"
"SR ELECTRICAL ENGINEER","L&P OPERATIONS SERVICE UNIT","102752.91","154","8f564177eae99dea7ed0232ebe6bcf32bbd1f1f6"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","102453.56","155","c5062f28654ae791e341b81719befd121faa1e10"
"POLICE SERGEANT","PATROL","102354.43","156","5bdbc7276f9c808a4cd377b0dca2f15be500d942"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","102348.14","157","2b02e5058f5812827cfaa2c8b9dc7bdc83474d80"
"POLICE OFFICER","PATROL","102274.98","158","d1752f056904edf68ab81835f20b4326c11179ca"
"POLICE OFFICER","PATROL","102247.65","159","ade5a8929279eb03ebc7ea50670cc9d7e3bed652"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","102211.48","160","f60981fd88f9e946adeb73bd11f0142ed5abe5b4"
"PAVEMENT MGMT PROGRAM MGR","STREETS","102113.43","161","ad901eb79da3ee509cd2b94760da171514f7d2f0"
"RECREATION DIRECTOR","RECREATION","101877.66","162","568e9b2bd97368387e4fd72de1d999c35605d1c3"
"SR NETWORK ENGINEER","INFORMATION TECHNOLOGY","101814.72","163","e70221462d6fc8202ebc677c8287317783a5652a"
"DEVELOPMENT REVIEW MANAGER","ENGINEERING","101754.7","164","80eb434df225d6215716c1c7f039860c2f9d317d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","101693.49","165","5dc16b75bd88e357b1b26d2e355d7bf539c9ed7e"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","101528.75","166","92683c51f617b74406be12f540cff31d00f32500"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","101486.39","167","bdebfdad3094fa0d6b75a079ada1f3e22e88ebfb"
"ENVIRONMENTAL REG AFFAIRS MGR","UT ENVIRO REGULATORY AFFAIRS","101402.75","168","886ea0bf0397961c5dc2001979c25fcc4aca2fa7"
"SR SOFTWARE ENGINEER","INFORMATION TECHNOLOGY","101209.07","169","02c8f1888d7256eb07e985cc57ee0c99ab9a9557"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","101195.61","170","b537608feadfed41c3132eb7673deabe58d330e9"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","101116.59","171","dfa56b053bc73ff61c79fbd838c85412a00165ed"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","101113.16","172","b51da6ef3742d23ff0f62bce5ea8f85d62a5d64d"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","101027.35","173","32b1cbfc305b81aff59422def13e6b48956afa5b"
"DIRECTOR OF PARKS","PARKS","100976.4","174","4edf352d061e654c608c8ac3ef6b78f194da45dc"
"SR SOFTWARE ENGINEER","INFORMATION TECHNOLOGY","100886.25","175","e8cc9aa84793743237e3fbc12853395d2469613f"
"HR BUSINESS AND TECHNOLOGY MGR","HUMAN RESOURCES","100841.98","176","8357aa4fa6a77a218a1419e6f1f9d2f950497df9"
"UTIL STRATEGIC FINANCE DIR","UTILITY FINANCIAL OPERATIONS","100810.38","177","6663f5bf99b8abb5563a719a675433cff0662292"
"ACCOUNTING DIRECTOR","ACCOUNTING AND TREASURY","100796.52","178","1e9ee5dd90a765b866b289742902a72bfe7a2416"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","100690.68","179","ebf84a68cabe65b867fa7cd1c47f060a4cfb80d2"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","100682.36","180","1a200f2d2c49e3fa5d33db160d608538499b5fa9"
"POLICE SERGEANT","PATROL","100636.5","181","19e50f5ced74779df8cda18d85f4e7c40d69ea0f"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","100616.65","182","9619fe2e48565ed6306624c18e1dcbba5642a66f"
"POLICE OFFICER","INVESTIGATIONS","100508.82","183","9545d6d7557a9511d3c0d018630bcdc2c0a57c38"
"POLICE OFFICER","PATROL","100399.76","184","e534a132bbc82a3337d2bea4dd4fb6d95b8755ab"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","100284.61","185","b13b605467f24b573af30bffb49b1679e5167f32"
"PLANNING MANAGER","COMM DEV & NEIGHBORHOOD SVCS","100260.67","186","7d5e64b50505c062bfd0eeb7249101c3969c8ebe"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","100223.57","187","5930a526dc27bb9ac08274fdf60a083de1e23d34"
"POLICE OFFICER","INVESTIGATIONS","100199.52","188","ccd343730ac1c3595cdd4e68fbc33db59efaffa9"
"SR ELECTRIC SYSTEMS OPERATOR","ELECTRIC FIELD SERVICES","100152.12","189","f2795fc7e9cc2f4f5dd46619f89cc4b7e081e903"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","100148.37","190","8d6ea268249dc91937c55131a22bef03efde2954"
"POLICE OFFICER","PATROL","100020.71","191","89842376099ee6fae8631e63e54716f3445e9fa1"
"SR NETWORK ENGINEER","INFORMATION TECHNOLOGY","100015.61","192","6ffbeaa123a868889239952e0a806cc6d69d68e4"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","99882.6","193","83d191d408aa21ca8e711ae4b4e79cf82098aaac"
"POLICE OFFICER","PATROL","99652.68","194","e1f92f894b71d4a6559851814c784d56526d0476"
"POLICE OFFICER","PATROL","99650.07","195","645ddc08d8266f0a2e3f850f607d9256b76b337e"
"ENVIRONMENTAL SVCS MGR-INACTIV","UT ENVIRONMENTAL SERVICES DIV","99637.32","196","d32203d1db4a208b401caf329ac0223490a3246a"
"POLICE OFFICER","PATROL","99527.6","197","3077b3c46a6a57cd97b8fbe1b54017e454f91333"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","99525.49","198","a370724a7c7feb33e1b1880584f1b403ca5fbadd"
"DIR OF SOCIAL SUSTAINABILITY","SOCIAL SUSTAINABILITY","99440.02","199","677bef466ca36d229d04096c47868eb62323535d"
"POLICE OFFICER","PATROL","99324.4","200","7827a056271d2bd7a4728bd3cc0933716d98b5be"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","99114.18","201","d3b2fc32ffd33ba51a7e6d61cf58f6181009dd49"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","99033.56","202","be6c88f83cdd331395389576fa0b7890c77715c9"
"CONTROLLER","FINANCE ADMINISTRATION","99008.54","203","bf2349d505981e71bd88ee7352db5fab950302fe"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","98661.91","204","c2ab1dfd75dcb64334a5d35a2f1f1ddc4338af85"
"POLICE SYSTEMS ANALYST","INFORMATION TECHNOLOGY","98495.18","205","411a501f6b5818b4f02facc13dd93f5f879d585d"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","98277.11","206","d36fbd8690fd62bf6984264e7681409fc535ea98"
