"count_of_new_credential","year","month","month_name","issue_date","card_type_issued","county_of_residence","state_of_origin","country_of_origin","iso_2_alpha_code","iso_3_alpha_code","iso_numeric_code","irs_country_code","geocoded_column"
"1","2019","4","April","2019-04-01T00:00:00.000","Driver License","King","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2022","4","April","2022-04-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","12","December","2018-12-01T00:00:00.000","ID Card","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","7","July","2021-07-01T00:00:00.000","ID Card","Pierce","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","3","March","2020-03-01T00:00:00.000","Driver License","Spokane","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2019","7","July","2019-07-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","12","December","2019-12-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","9","September","2019-09-01T00:00:00.000","Driver License","Lewis","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","12","December","2021-12-01T00:00:00.000","Driver License","Spokane","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2018","11","November","2018-11-01T00:00:00.000","Driver License","Pierce","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","9","September","2019-09-01T00:00:00.000","Driver License","Franklin","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","9","September","2019-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","7","July","2021-07-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","8","August","2019-08-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","2","February","2021-02-01T00:00:00.000","ID Card","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","2","February","2022-02-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","11","November","2020-11-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2022","2","February","2022-02-01T00:00:00.000","Driver License","Skagit","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","6","June","2021-06-01T00:00:00.000","Driver License","Kitsap","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2022","3","March","2022-03-01T00:00:00.000","Driver License","Spokane","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2019","9","September","2019-09-01T00:00:00.000","ID Card","Cowlitz","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2020","2","February","2020-02-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","9","September","2021-09-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","10","October","2020-10-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","3","March","2019-03-01T00:00:00.000","Driver License","Benton","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","1","January","2020-01-01T00:00:00.000","Driver License","King","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2018","12","December","2018-12-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","9","September","2021-09-01T00:00:00.000","Driver License","Snohomish","New Mexico","USA","US","USA","840","US","POINT (-105.032363 34.97273)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","Skagit","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","1","January","2019-01-01T00:00:00.000","ID Card","King","New Mexico","USA","US","USA","840","US","POINT (-105.032363 34.97273)"
"1","2019","9","September","2019-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","9","September","2019-09-01T00:00:00.000","Driver License","King","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2020","8","August","2020-08-01T00:00:00.000","Driver License","King","Massachusetts","USA","US","USA","840","US","POINT (-71.382437 42.407211)"
"1","2019","8","August","2019-08-01T00:00:00.000","Driver License","Pacific","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2022","2","February","2022-02-01T00:00:00.000","Driver License","King","Massachusetts","USA","US","USA","840","US","POINT (-71.382437 42.407211)"
"1","2019","7","July","2019-07-01T00:00:00.000","Driver License","King","New Mexico","USA","US","USA","840","US","POINT (-105.032363 34.97273)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","Yakima","New Mexico","USA","US","USA","840","US","POINT (-105.032363 34.97273)"
"1","2020","9","September","2020-09-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","4","April","2019-04-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","2","February","2020-02-01T00:00:00.000","Driver License","Pierce","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","12","December","2018-12-01T00:00:00.000","Driver License","Snohomish","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","Mason","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","10","October","2021-10-01T00:00:00.000","Driver License","King","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2021","2","February","2021-02-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","2","February","2022-02-01T00:00:00.000","ID Card","Benton","Nevada","USA","US","USA","840","US","POINT (-116.419389 38.80261)"
"1","2021","5","May","2021-05-01T00:00:00.000","Driver License","Spokane","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2022","6","June","2022-06-01T00:00:00.000","Driver License","Pierce","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","5","May","2021-05-01T00:00:00.000","ID Card","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2020","11","November","2020-11-01T00:00:00.000","Driver License","Snohomish","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","7","July","2021-07-01T00:00:00.000","Driver License","Asotin","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2021","8","August","2021-08-01T00:00:00.000","Driver License","Pierce","Nevada","USA","US","USA","840","US","POINT (-116.419389 38.80261)"
"1","2021","9","September","2021-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","6","June","2019-06-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","6","June","2021-06-01T00:00:00.000","Driver License","Pierce","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","7","July","2022-07-01T00:00:00.000","Driver License","Snohomish","Nevada","USA","US","USA","840","US","POINT (-116.419389 38.80261)"
"1","2021","10","October","2021-10-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","1","January","2022-01-01T00:00:00.000","Driver License","Pierce","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","12","December","2018-12-01T00:00:00.000","Driver License","Snohomish","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","9","September","2020-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","9","September","2021-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","10","October","2021-10-01T00:00:00.000","Driver License","Clark","Massachusetts","USA","US","USA","840","US","POINT (-71.382437 42.407211)"
"1","2021","6","June","2021-06-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2020","2","February","2020-02-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","7","July","2019-07-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","2","February","2021-02-01T00:00:00.000","Driver License","Pierce","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","3","March","2021-03-01T00:00:00.000","Driver License","Spokane","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2021","10","October","2021-10-01T00:00:00.000","Driver License","Jefferson","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2020","11","November","2020-11-01T00:00:00.000","Driver License","Spokane","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2019","8","August","2019-08-01T00:00:00.000","ID Card","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","9","September","2021-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","1","January","2022-01-01T00:00:00.000","ID Card","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","4","April","2019-04-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","1","January","2022-01-01T00:00:00.000","Driver License","Pierce","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2021","8","August","2021-08-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","11","November","2020-11-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","10","October","2020-10-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","9","September","2021-09-01T00:00:00.000","Driver License","Benton","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","12","December","2018-12-01T00:00:00.000","Driver License","Kitsap","Nevada","USA","US","USA","840","US","POINT (-116.419389 38.80261)"
"1","2021","9","September","2021-09-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2022","7","July","2022-07-01T00:00:00.000","Driver License","King","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2019","3","March","2019-03-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","7","July","2022-07-01T00:00:00.000","Driver License","King","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2018","12","December","2018-12-01T00:00:00.000","Driver License","King","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2020","8","August","2020-08-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","2","February","2020-02-01T00:00:00.000","Driver License","Clallam","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","5","May","2022-05-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","4","April","2022-04-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","Spokane","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2021","9","September","2021-09-01T00:00:00.000","Driver License","King","Nevada","USA","US","USA","840","US","POINT (-116.419389 38.80261)"
"1","2021","8","August","2021-08-01T00:00:00.000","Driver License","Snohomish","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","Pierce","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2019","5","May","2019-05-01T00:00:00.000","Driver License","Kitsap","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","4","April","2021-04-01T00:00:00.000","Driver License","Spokane","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2021","3","March","2021-03-01T00:00:00.000","Driver License","King","Not Applicable","American Samoa","AS","ASM","16","AQ","POINT (-170.132217 -14.270972)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","Thurston","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","12","December","2019-12-01T00:00:00.000","Driver License","Island","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","10","October","2019-10-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","6","June","2019-06-01T00:00:00.000","Driver License","Cowlitz","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","10","October","2019-10-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","12","December","2021-12-01T00:00:00.000","Driver License","Spokane","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2021","5","May","2021-05-01T00:00:00.000","ID Card","King","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2020","2","February","2020-02-01T00:00:00.000","Driver License","Pacific","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","7","July","2022-07-01T00:00:00.000","ID Card","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","11","November","2020-11-01T00:00:00.000","Driver License","Yakima","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","12","December","2020-12-01T00:00:00.000","Driver License","Spokane","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2021","7","July","2021-07-01T00:00:00.000","ID Card","Franklin","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2022","7","July","2022-07-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","4","April","2021-04-01T00:00:00.000","Driver License","King","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","King","Rhode Island","USA","US","USA","840","US","POINT (-71.477429 41.580095)"
"1","2022","1","January","2022-01-01T00:00:00.000","Driver License","Spokane","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2022","3","March","2022-03-01T00:00:00.000","Driver License","Lewis","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","3","March","2019-03-01T00:00:00.000","Driver License","King","Massachusetts","USA","US","USA","840","US","POINT (-71.382437 42.407211)"
"1","2021","6","June","2021-06-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","10","October","2018-10-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2022","3","March","2022-03-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","10","October","2020-10-01T00:00:00.000","Driver License","Cowlitz","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2022","5","May","2022-05-01T00:00:00.000","Driver License","Thurston","Arkansas","USA","US","USA","840","US","POINT (-91.831833 35.20105)"
"1","2019","10","October","2019-10-01T00:00:00.000","Driver License","King","Massachusetts","USA","US","USA","840","US","POINT (-71.382437 42.407211)"
"1","2021","7","July","2021-07-01T00:00:00.000","Driver License","Kittitas","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","12","December","2021-12-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2022","2","February","2022-02-01T00:00:00.000","Driver License","King","Massachusetts","USA","US","USA","840","US","POINT (-71.382437 42.407211)"
"1","2022","3","March","2022-03-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","7","July","2019-07-01T00:00:00.000","Driver License","Pierce","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2021","10","October","2021-10-01T00:00:00.000","Driver License","Cowlitz","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","3","March","2022-03-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","11","November","2018-11-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","10","October","2021-10-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","7","July","2019-07-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2022","7","July","2022-07-01T00:00:00.000","Driver License","Kitsap","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","8","August","2019-08-01T00:00:00.000","Driver License","Spokane","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","Spokane","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","King","Nevada","USA","US","USA","840","US","POINT (-116.419389 38.80261)"
"1","2020","9","September","2020-09-01T00:00:00.000","Driver License","Grays Harbor","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","5","May","2019-05-01T00:00:00.000","Driver License","Benton","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","8","August","2021-08-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2020","8","August","2020-08-01T00:00:00.000","Driver License","Kitsap","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2019","10","October","2019-10-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","7","July","2022-07-01T00:00:00.000","Driver License","Douglas","Nevada","USA","US","USA","840","US","POINT (-116.419389 38.80261)"
"1","2021","9","September","2021-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","1","January","2020-01-01T00:00:00.000","Driver License","King","Wyoming","USA","US","USA","840","US","POINT (-107.290284 43.075968)"
"1","2022","5","May","2022-05-01T00:00:00.000","Driver License","Pierce","Massachusetts","USA","US","USA","840","US","POINT (-71.382437 42.407211)"
"1","2022","1","January","2022-01-01T00:00:00.000","Driver License","Whatcom","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","12","December","2021-12-01T00:00:00.000","Driver License","Asotin","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2022","1","January","2022-01-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","9","September","2019-09-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","8","August","2020-08-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","2","February","2022-02-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","7","July","2022-07-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","6","June","2021-06-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","6","June","2021-06-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","2","February","2021-02-01T00:00:00.000","Driver License","Pierce","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2021","4","April","2021-04-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","12","December","2019-12-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","12","December","2021-12-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","2","February","2021-02-01T00:00:00.000","Driver License","Spokane","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2020","1","January","2020-01-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","8","August","2020-08-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","6","June","2019-06-01T00:00:00.000","Driver License","Kitsap","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","Thurston","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","King","Massachusetts","USA","US","USA","840","US","POINT (-71.382437 42.407211)"
"1","2021","5","May","2021-05-01T00:00:00.000","Driver License","Island","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","8","August","2019-08-01T00:00:00.000","Driver License","Kitsap","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","2","February","2019-02-01T00:00:00.000","Driver License","Chelan","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","12","December","2020-12-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","7","July","2019-07-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","8","August","2021-08-01T00:00:00.000","Driver License","Snohomish","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","10","October","2019-10-01T00:00:00.000","Driver License","Skamania","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","7","July","2019-07-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2018","12","December","2018-12-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","7","July","2020-07-01T00:00:00.000","Driver License","Grays Harbor","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","12","December","2019-12-01T00:00:00.000","Driver License","Skagit","Illinois","USA","US","USA","840","US","POINT (-89.398528 40.633125)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","10","October","2019-10-01T00:00:00.000","Driver License","Stevens","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","9","September","2019-09-01T00:00:00.000","Driver License","King","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2021","5","May","2021-05-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","8","August","2019-08-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2019","7","July","2019-07-01T00:00:00.000","Driver License","Skagit","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","9","September","2021-09-01T00:00:00.000","ID Card","Clark","Nevada","USA","US","USA","840","US","POINT (-116.419389 38.80261)"
"1","2022","4","April","2022-04-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2018","11","November","2018-11-01T00:00:00.000","Driver License","Spokane","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","10","October","2021-10-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","Cowlitz","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2022","4","April","2022-04-01T00:00:00.000","Driver License","King","Massachusetts","USA","US","USA","840","US","POINT (-71.382437 42.407211)"
"1","2021","6","June","2021-06-01T00:00:00.000","Driver License","Kitsap","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","3","March","2020-03-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","9","September","2020-09-01T00:00:00.000","Driver License","Jefferson","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","8","August","2021-08-01T00:00:00.000","Driver License","King","Virginia","USA","US","USA","840","US","POINT (-78.656894 37.431573)"
"1","2018","10","October","2018-10-01T00:00:00.000","Driver License","King","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","5","May","2019-05-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","3","March","2020-03-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","1","January","2020-01-01T00:00:00.000","Driver License","Clark","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","3","March","2021-03-01T00:00:00.000","ID Card","Pierce","Nevada","USA","US","USA","840","US","POINT (-116.419389 38.80261)"
"1","2021","10","October","2021-10-01T00:00:00.000","Driver License","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2021","11","November","2021-11-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","7","July","2021-07-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","7","July","2019-07-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2019","11","November","2019-11-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","1","January","2021-01-01T00:00:00.000","Driver License","Spokane","Idaho","USA","US","USA","840","US","POINT (-114.742041 44.068202)"
"1","2021","11","November","2021-11-01T00:00:00.000","Driver License","Pierce","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","6","June","2021-06-01T00:00:00.000","ID Card","King","California","USA","US","USA","840","US","POINT (-119.417932 36.778261)"
"1","2020","10","October","2020-10-01T00:00:00.000","Driver License","Clark","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2018","9","September","2018-09-01T00:00:00.000","Driver License","Cowlitz","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
"1","2021","7","July","2021-07-01T00:00:00.000","Driver License","Spokane","Oregon","USA","US","USA","840","US","POINT (-120.554201 43.804133)"
