"schoolyear","esd","countynumber","county","countydistrictnumber","district","gradetested","readingtotaltestednottested","readingtotalmsp_hspetested","readingmetstandardinclud","readingpercentmetstandar","readingmetstandardwithou","readingpercentmetstandar_1","readingpercentmetstandar_2","readinglevel1","readingpercentlevel1","readinglevel2","readingpercentlevel2","readinglevelbasic","readingpercentlevelbasic","readinglevel3","readingpercentlevel3","readinglevel4","readingpercentlevel4","readingnoscore","readingpercentnoscore","readingnotmet","readingpercentnotmet","readingexcusedabsence","readingexempted","readingwaasport","readingwaasdape","mathtotaltestednottested","mathtotalmsp_hspetested","mathmetstandardincluding","mathpercentmetstandardin","mathmetstandardwithoutprevpass","mathpercentmetstandardwi","mathpercentmetstandardex","mathlevel1","mathpercentlevel1","mathlevel2","mathpercentlevel2","mathlevelbasic","mathpercentlevelbasic","mathlevel3","mathpercentlevel3","mathlevel4","mathpercentlevel4","mathnoscore","mathpercentnoscore","mathnotmet","mathpercentnotmet","mathexcusedabsence","mathexempted","mathwaasport","mathwaasdape","writingtotaltestednottested","writingtotalmsp_hspetested","writingmetstandardinclud","writingpercentmetstandar","writingmetstandardwithou","writingpercentmetstandar_1","writingpercentmetstandar_2","writinglevel1","writingpercentlevel1","writinglevel2","writingpercentlevel2","writinglevelbasic","writingpercentlevelbasic","writinglevel3","writingpercentlevel3","writinglevel4","writingpercentlevel4","writingnoscore","writingpercentnoscore","writingnotmet","writingpercentnotmet","writingexcusedabsence","writingexempted","writingwaasport","writingwaasdape","sciencetotaltestednottested","sciencetotalmsp_hspetested","sciencemetstandardinclud","sciencepercentmetstandar","sciencemetstandardwithou","sciencepercentmetstandar_1","sciencepercentmetstandar_2","sciencelevel1","sciencepercentlevel1","sciencelevel2","sciencepercentlevel2","sciencelevelbasic","sciencepercentlevelbasic","sciencelevel3","sciencepercentlevel3","sciencelevel4","sciencepercentlevel4","sciencenoscore","sciencepercentnoscore","sciencenotmet","sciencepercentnotmet","scienceexcusedabsence","scienceexempted","sciencewaasport","sciencewaasdape","readinglevelindex","mathlevelindex"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","3","312","309","236","75.59","236","75.59","76.4","21","6.7","52","16.6","0","0","113","36.2","123","39.39","3","0.9","76","24.3","1","0",,,"312","309","204","65.29","204","65.29","66","36","11.5","69","22.1","0","0","134","42.89","70","22.39","3","0.9","108","34.6","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.06","2.74"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","4","338","337","207","61.2","207","61.2","61.4","32","9.4","98","28.89","7","2","140","41.39","60","17.69","1","0.2","131","38.7","0","2","2",,"338","337","150","44.29","150","44.29","44.5","89","26.3","98","28.89","3","0.8","118","34.89","29","8.5","1","0.2","188","55.6","0","2","2",,"338","334","188","55.6","188","55.6","56.3","55","16.19","91","26.89","3","0.8","146","43.1","39","11.5","4","1.1","150","44.29","0","2","2",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.62","2.23"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","5","310","302","219","70.59","219","70.59","72.5","25","8","58","18.69","4","1.19","82","26.39","133","42.89","8","2.5","91","29.3","1","0","1",,"310","302","145","46.7","145","46.7","48","79","25.39","78","25.1","0","0","83","26.69","62","20","8","2.5","165","53.2","1","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"310","302","85","27.39","85","27.39","28.1","99","31.89","118","38","2","0.6","64","20.6","19","6.09","8","2.5","225","72.5","1","0","1",,"2.96","2.36"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","6","329","327","222","67.4","222","67.4","67.9","26","7.9","79","24","2","0.6","140","42.5","80","24.3","2","0.6","107","32.5","0","2","5",,"330","328","202","61.2","202","61.2","61.6","54","16.3","72","21.8","1","0.3","127","38.39","74","22.39","2","0.6","128","38.7","0","1","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.81","2.65"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","7","335","332","216","64.4","216","64.4","65.1","39","11.59","77","22.89","2","0.5","98","29.19","116","34.6","3","0.8","119","35.5","0","0","2",,"335","332","206","61.39","206","61.39","62","66","19.69","60","17.89","0","0","140","41.7","66","19.69","3","0.8","129","38.5","0","0","2",,"335","332","231","68.9","231","68.9","69.6","37","11","64","19.1","2","0.5","154","45.89","75","22.3","3","0.8","104","31","0","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.83","2.59"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","8","337","335","251","74.4","251","74.4","74.9","24","7.09","60","17.8","1","0.2","80","23.69","170","50.39","2","0.5","86","25.5","5","2","2",,"338","336","210","62.1","210","62.1","62.5","55","16.19","71","21","0","0","111","32.79","99","29.19","2","0.5","128","37.79","5","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,"337","335","211","62.6","211","62.6","63","46","13.59","78","23.1","0","0","137","40.6","74","21.89","2","0.5","126","37.29","5","2","2",,"3.15","2.73"
"2009-10","Puget Sound Educational Service District 121","17","King","17216","Enumclaw School District","10","333","330","279","83.7","279","83.7","84.5","17","5.09","34","10.19","5","1.5","96","28.8","178","53.39","3","0.9","54","16.19","17","2","2",,"320","318","103","32.1","103","32.1","32.4","120","37.5","95","29.6","1","0.3","69","21.5","33","10.3","2","0.6","217","67.79","26","6","2",,"328","325","303","92.3","303","92.29","93.2","8","2.39","14","4.2","6","1.8","150","45.7","147","44.79","3","0.9","25","7.59","22","2","2",,"318","316","146","45.9","146","45.89","46.2","108","33.89","62","19.39","2","0.6","118","37.1","26","8.09","2","0.6","172","54","28","6","2",,"3.25","2.02"
"2009-10","Puget Sound Educational Service District 121","17","King","17400","Mercer Island School District","3","319","312","293","91.79","293","91.79","93.9","5","1.5","14","4.29","0","0","61","19.1","232","72.7","7","2.1","26","8.09","0","1","2",,"319","317","271","84.9","271","84.9","85.5","13","4","33","10.3","0","0","147","46","124","38.79","2","0.6","48","15","0","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.58","3.18"
"2009-10","Puget Sound Educational Service District 121","17","King","17400","Mercer Island School District","4","319","315","290","90.9","290","90.9","92.1","2","0.6","23","7.2","0","0","87","27.19","203","63.6","4","1.19","29","9","0","3","2",,"322","319","277","86","277","86","86.8","13","4","29","9","0","0","120","37.2","157","48.7","3","0.9","45","13.9","0","0","2",,"319","313","283","88.7","283","88.7","90.4","2","0.6","28","8.69","0","0","107","33.5","176","55.1","6","1.8","36","11.19","0","3","2",,,,,,,,,,,,,,,,,,,,,,,,,,,"3.51","3.28"
"2009-10","Puget Sound Educational Service District 121","17","King","17400","Mercer Island School District","5","274","269","253","92.29","253","92.29","94.1","5","1.8","11","4","0","0","38","13.8","215","78.4","5","1.8","21","7.59","0","0","1",,"274","273","232","84.59","232","84.59","85","12","4.29","29","10.5","0","0","97","35.39","135","49.2","1","0.3","42","15.3","0","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"274","273","173","63.1","173","63.1","63.4","18","6.5","82","29.89","0","0","127","46.29","46","16.69","1","0.3","101","36.79","0","0","1",,"3.65","3.28"
"2009-10","Puget Sound Educational Service District 121","17","King","17400","Mercer Island School District","6","338","336","300","88.7","300","88.7","89.3","5","1.39","31","9.09","0","0","143","42.29","157","46.39","2","0.5","38","11.19","1","2","2",,"339","337","294","86.7","294","86.7","87.2","13","3.79","30","8.8","0","0","126","37.1","168","49.5","2","0.5","45","13.19","1","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.32","3.31"
"2009-10","Puget Sound Educational Service District 121","17","King","17400","Mercer Island School District","7","293","292","270","92.09","270","92.09","92.5","3","1","19","6.4","0","0","68","23.19","202","68.9","1","0.3","23","7.79","0","1","1",,"294","293","253","86","253","86","86.3","17","5.7","23","7.79","0","0","111","37.7","142","48.2","1","0.3","41","13.9","0","0","1",,"294","293","277","94.2","277","94.2","94.5","3","1","13","4.4","0","0","128","43.5","149","50.6","1","0.3","17","5.7","0","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"3.59","3.27"
"2009-10","Puget Sound Educational Service District 121","17","King","17400","Mercer Island School District","8","311","308","280","90","280","90","90.9","2","0.6","26","8.3","0","0","60","19.19","220","70.7","3","0.9","31","9.9","0","3","2",,"312","309","273","87.5","273","87.5","88.3","15","4.79","21","6.7","0","0","104","33.29","169","54.1","3","0.9","39","12.5","0","2","2",,,,,,,,,,,,,,,,,,,,,,,,,,,"312","309","276","88.4","276","88.4","89.3","5","1.6","28","8.9","0","0","113","36.2","163","52.2","3","0.9","36","11.5","0","2","2",,"3.58","3.34"
"2009-10","Puget Sound Educational Service District 121","17","King","17400","Mercer Island School District","10","351","348","333","94.8","333","94.79","95.7","6","1.7","9","2.5","0","0","72","20.5","261","74.29","3","0.8","18","5.09","0","0","1",,"351","340","285","81.1","285","81.09","83.8","22","6.2","33","9.4","0","0","99","28.19","186","52.89","11","3.1","66","18.8","0","0","1",,"351",,,,,,,,,,,,,,,,,,,,,,,,,"351","338","287","81.7","287","81.7","84.9","28","7.9","23","6.5","0","0","180","51.2","107","30.39","13","3.7","64","18.19","0","0","1",,"3.65","3.21"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","3","1308","1301","800","61.1","800","61.1","61.5","217","16.5","284","21.69","0","0","445","34","355","27.1","7","0.5","508","38.79","3","18","16",,"1307","1303","597","45.6","597","45.6","45.8","348","26.6","358","27.3","2","0.1","433","33.1","162","12.3","4","0.3","710","54.29","3","19","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.7","2.3"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","4","1333","1328","691","51.79","691","51.79","52","179","13.4","458","34.29","6","0.4","448","33.6","237","17.69","5","0.3","642","48.1","2","12","11",,"1333","1328","477","35.7","477","35.7","35.9","546","40.89","305","22.8","1","0","340","25.5","136","10.19","5","0.3","856","64.2","2","12","11",,"1329","1287","607","45.6","607","45.6","47.2","295","22.1","385","28.89","3","0.2","468","35.2","136","10.19","42","3.1","722","54.29","4","14","11",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.54","2.04"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","5","1277","1273","723","56.6","723","56.6","56.8","216","16.89","334","26.1","3","0.2","343","26.8","377","29.5","4","0.3","554","43.29","0","16","10",,"1278","1273","540","42.2","540","42.2","42.4","430","33.6","303","23.69","0","0","344","26.89","196","15.3","5","0.3","738","57.7","1","14","10",,,,,,,,,,,,,,,,,,,,,,,,,,,"1275","1271","266","20.8","266","20.8","20.9","539","42.2","466","36.5","0","0","225","17.6","41","3.2","4","0.3","1009","79.09","0","18","10",,"2.67","2.23"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","6","1230","1224","661","53.7","661","53.7","54","188","15.19","375","30.39","3","0.2","457","37.1","201","16.3","6","0.4","569","46.2","1","22","13",,"1229","1224","566","46","566","46","46.2","337","27.39","321","26.1","2","0.1","388","31.5","176","14.3","5","0.4","663","53.89","3","21","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.52","2.31"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","7","1189","1169","619","52","619","52","53","200","16.8","350","29.39","0","0","304","25.5","315","26.39","20","1.6","570","47.89","4","17","12",,"1190","1179","493","41.39","493","41.39","41.8","405","34","281","23.6","0","0","337","28.3","156","13.09","11","0.9","697","58.5","3","17","12",,"1185","1151","658","55.5","658","55.5","57.2","198","16.69","295","24.8","2","0.1","473","39.89","183","15.4","34","2.79","527","44.39","7","18","12",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.58","2.18"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","8","1211","1205","681","56.2","681","56.2","56.5","216","17.8","308","25.39","0","0","301","24.8","380","31.3","6","0.4","530","43.7","9","33","8",,"1213","1206","439","36.1","439","36.1","36.4","478","39.39","289","23.8","0","0","297","24.39","142","11.69","7","0.5","774","63.79","11","29","8",,,,,,,,,,,,,,,,,,,,,,,,,,,"1212","1205","471","38.79","471","38.79","39.1","394","32.5","340","28","0","0","367","30.19","104","8.5","7","0.5","741","61.1","10","31","8",,"2.68","2.07"
"2009-10","Puget Sound Educational Service District 121","17","King","17401","Highline School District","10","1260","1210","955","71.9","888","70.4","73.4","125","9.9","197","15.59","3","0.2","367","29.1","518","41.1","50","3.89","372","29.5","46","102","10",,"1298","1240","413","31.6","405","31.19","32.7","593","45.6","242","18.6","0","0","227","17.39","178","13.69","58","4.4","893","68.7","57","53","10",,"1260","1206","1081","80.6","1001","79.4","83","43","3.39","162","12.8","6","0.4","470","37.29","525","41.6","54","4.2","259","20.5","36","112","10",,"1276","1159","431","33.7","429","33.6","37","526","41.2","204","15.9","0","0","350","27.39","79","6.09","117","9.09","847","66.29","81","51","10",,"2.93","1.9"
"2009-10","Puget Sound Educational Service District 121","17","King","17402","Vashon Island School District","3","88","88","78","88.59","78","88.59","88.6","4","4.5","6","6.79","0","0","31","35.2","47","53.39","0","0","10","11.3","1","0",,,"88","88","56","63.6","56","63.6","63.6","9","10.19","23","26.1","0","0","42","47.7","14","15.9","0","0","32","36.29","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.37","2.69"
"2009-10","Puget Sound Educational Service District 121","17","King","17402","Vashon Island School District","4","101","100","76","75.2","76","75.2","76","3","2.89","21","20.69","0","0","38","37.6","38","37.6","1","0.9","25","24.69","0","1",,,"101","100","70","69.29","70","69.29","70","13","12.8","17","16.8","0","0","51","50.39","19","18.8","1","0.9","31","30.6","0","1",,,"101","100","68","67.29","68","67.29","68","10","9.9","22","21.69","0","0","41","40.5","27","26.69","1","0.9","33","32.6","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.07","2.73"
"2009-10","Puget Sound Educational Service District 121","17","King","17402","Vashon Island School District","5","99","97","82","82.79","82","82.79","84.5","3","3","12","12.09","0","0","35","35.29","47","47.39","2","2","17","17.1","0","2",,,"99","97","69","69.59","69","69.59","71.1","10","10.09","18","18.1","0","0","42","42.39","27","27.19","2","2","30","30.3","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"99","97","32","32.29","32","32.29","33","18","18.1","47","47.39","0","0","31","31.3","1","1","2","2","67","67.59","0","2",,,"3.23","2.82"
"2009-10","Puget Sound Educational Service District 121","17","King","17402","Vashon Island School District","6","131","129","100","76.29","100","76.29","77.5","8","6.09","21","16","3","2.2","56","42.7","41","31.19","2","1.5","31","23.6","0","0",,,"130","127","95","73","95","73","74.8","13","10","19","14.59","0","0","49","37.6","46","35.29","3","2.29","35","26.89","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.91","2.93"
"2009-10","Puget Sound Educational Service District 121","17","King","17402","Vashon Island School District","7","115","114","87","75.59","87","75.59","76.3","4","3.39","23","20","0","0","40","34.7","47","40.79","1","0.8","28","24.3","2","1","1",,"115","113","90","78.2","90","78.2","79.6","11","9.5","12","10.4","1","0.8","41","35.6","48","41.7","2","1.7","25","21.69","2","1","1",,"115","111","99","86","99","86","89.2","2","1.7","10","8.59","2","1.7","60","52.1","37","32.1","4","3.39","16","13.9","3","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.11","3.04"
"2009-10","Puget Sound Educational Service District 121","17","King","17402","Vashon Island School District","8","127","126","105","82.59","105","82.59","83.3","11","8.59","10","7.79","2","1.5","34","26.69","69","54.29","1","0.7","22","17.3","0","0",,,"127","126","90","70.79","90","70.79","71.4","14","11","22","17.3","0","0","31","24.39","59","46.39","1","0.7","37","29.1","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"127","126","95","74.79","95","74.79","75.4","11","8.59","20","15.69","0","0","51","40.1","44","34.6","1","0.7","32","25.1","0","0",,,"3.21","3.04"
"2009-10","Puget Sound Educational Service District 121","17","King","17402","Vashon Island School District","10","146",,,,,,,,,,,,,,,,,,,,,,,,,"144",,,,,,,,,,,,,,,,,,,,,,,,,"146","138","135","92.4","135","92.4","97.8","0","0","3","2","3","2","26","17.8","106","72.59","8","5.4","11","7.5","0","0",,,"143",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Puget Sound Educational Service District 121","17","King","17403","Renton School District","3","1153","1145","808","70","808","70","70.6","145","12.5","192","16.6","16","1.3","354","30.69","438","37.89","8","0.6","345","29.89","2","13","2",,"1158","1153","707","61","707","61","61.3","234","20.19","212","18.3","7","0.6","438","37.79","262","22.6","5","0.4","451","38.89","1","9","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.89","2.61"
"2009-10","Puget Sound Educational Service District 121","17","King","17403","Renton School District","4","1100","1090","668","60.7","668","60.7","61.3","143","13","279","25.3","19","1.7","370","33.6","279","25.3","10","0.9","432","39.2","3","11","4",,"1099","1090","412","37.39","412","37.39","37.8","431","39.2","247","22.39","2","0.1","273","24.8","137","12.4","9","0.8","687","62.5","4","11","4",,"1100","1071","635","57.7","635","57.7","59.3","187","17","249","22.6","7","0.6","397","36","231","21","29","2.6","465","42.2","3","11","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.66","2.08"
"2009-10","Puget Sound Educational Service District 121","17","King","17403","Renton School District","5","1134","1127","745","65.59","745","65.59","66.1","145","12.69","237","20.8","15","1.3","269","23.69","461","40.6","7","0.6","389","34.29","4","10","7",,"1136","1128","497","43.7","497","43.7","44.1","373","32.79","258","22.69","3","0.2","305","26.8","189","16.6","8","0.7","639","56.2","3","9","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"1133","1128","338","29.8","338","29.8","30","397","35","393","34.6","4","0.3","270","23.8","64","5.59","5","0.4","795","70.09","4","11","7",,"2.88","2.25"
"2009-10","Puget Sound Educational Service District 121","17","King","17403","Renton School District","6","1004","996","630","62.7","630","62.7","63.3","141","14","225","22.39","17","1.6","400","39.79","213","21.19","8","0.7","374","37.2","6","7","3",,"1004","996","429","42.7","429","42.7","43.1","329","32.7","238","23.69","5","0.4","261","25.89","163","16.19","8","0.7","575","57.2","7","6","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.63","2.23"
"2009-10","Puget Sound Educational Service District 121","17","King","17403","Renton School District","7","1014","1004","674","66.4","674","66.4","67.1","116","11.4","214","21.1","29","2.79","291","28.6","354","34.89","10","0.9","340","33.5","10","16",,,"1015","1007","483","47.5","483","47.5","48","320","31.5","204","20","6","0.5","304","29.89","173","17","8","0.7","532","52.39","10","15",,,"1010","989","693","68.59","693","68.59","70.1","109","10.69","187","18.5","26","2.5","418","41.29","249","24.6","21","2","317","31.3","13","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.79","2.29"
"2009-10","Puget Sound Educational Service District 121","17","King","17403","Renton School District","8","1055","1039","703","66.59","703","66.59","67.7","149","14.09","187","17.69","17","1.6","268","25.39","418","39.6","16","1.5","352","33.29","7","15","1",,"1059","1044","502","47.39","502","47.39","48.1","343","32.29","199","18.69","7","0.6","297","28","198","18.6","15","1.39","557","52.5","6","12","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1054","1038","563","53.39","563","53.39","54.2","251","23.8","224","21.19","14","1.3","352","33.29","197","18.6","16","1.5","491","46.5","9","14","1",,"2.84","2.28"
"2009-10","Puget Sound Educational Service District 121","17","King","17403","Renton School District","10","955","882","738","73.6","691","72.29","78.3","78","8.09","113","11.8","12","1.19","260","27.19","419","43.79","73","7.59","264","27.6","10","68","3","1","992","886","339","34","336","33.79","37.9","375","37.79","175","17.6","1","0.1","209","21","126","12.69","106","10.59","656","66.09","16","25","3","1","948","845","779","77.7","725","76.4","85.8","35","3.6","85","8.9","11","1.1","322","33.89","392","41.29","103","10.8","223","23.5","9","76","3","1","997","832","391","39.1","390","39.1","46.9","305","30.5","137","13.69","4","0.4","324","32.39","62","6.2","165","16.5","607","60.79","15","22","3",,"2.88","1.87"
"2009-10","Puget Sound Educational Service District 121","17","King","17404","Skykomish School District","3","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Puget Sound Educational Service District 121","17","King","17404","Skykomish School District","4","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Puget Sound Educational Service District 121","17","King","17404","Skykomish School District","5","3",,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Puget Sound Educational Service District 121","17","King","17404","Skykomish School District","6","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Puget Sound Educational Service District 121","17","King","17404","Skykomish School District","7","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Puget Sound Educational Service District 121","17","King","17404","Skykomish School District","8","3",,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,
