"year","enc","pais","idnum","estratopri","upm","perdept","prov","municipio","perdistrito","persegmento","persec","cluster","ur","tamano","idiomaq","horainicio","fecha","q1","ls3","a4","dem13","a1","a2","a3","a4i","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np1b","np2","muni10","sgl1","sgl2","lgl2","lgl2a","lgl2b","lgl3","muni5","muni6","muni11","muni15","sgr1","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","it1a","l1","prot3","prot4","y4","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","aoj8","aoj11","aoj11a","aoj12","aoj17","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b43","b17","b37","b47","b48","b42","b50","b19","b15","b33","n1","n3","n9","n11","n12","n15","wt1","wt2","m1","m2","pop101","pop102","pop103","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","rac3a","rac3b","rac3c","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","crisis1","crisis2","vb1","pervb2b","pervb3b","vb10","vb11","pol1","vb20","clien1","clien2","rac1c","rac4","dis11","dis17","dis13","dis12","rac1a","rac1b","rac1d","rac1e","cct1","ed","q2","y1","y2","y3","haicr1","q3c","q5a","q5b","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","peretid2","peretida","leng1","leng4","ind1","ind2","ind3","ind4","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","ocup4a","ocup1a","ocup1","ocup1b1","ocup1b2","ocup1anc","pen1","pen3","pen4","sal1","sal2","sal4","colorr","hora","ti4","intid","sexi","colori"
"2010","11","11","11","1103","11107","1115","1142","11107","11107","2600","7","2600","1","1","1",,,"1","3.0","58.0","36.0","2.0","1","1","2.0","3.0","1.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0",,"3.0","3.0","2.0","4.0","5.0","2.0","0.0","1.0","4.0","1.0",,"4.0","4.0","4.0","4.0","4.0","4.0",,"5.0","4.0","2.0","3.0","4.0","2.0",,,"1.0","1.0","1.0","2.0","2.0","2",,,,"2.0","2.0","3.0","3.0","3.0","4.0","3.0","5.0","4.0","1.0","1.0","3.0","6.0","5.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","3.0","4.0","4.0","4.0","4.0","5.0","4.0","4.0","4.0","4.0","4.0","99.0","4.0","4.0","3.0","4.0","4.0","4.0","2.0","5.0","4.0","4.0","2.0","4.0","4.0","2.0","3.0","4.0","2.0","4.0","2.0","4.0","6.0","6.0","5.0","5.0","5.0","6.0","6.0","1.0","3.0","3.0","8.0","5.0","5.0","8.0","4.0","10.0","10.0","7.0","7.0","7.0","7.0","3.0","3.0","3.0","2.0","2.0","3.0","2.0","0.0","0.0","0.0",,,,,"0.0","1.0","4.0","4.0","5.0","2.0","7.0","4.0","7.0","2.0","6.0","2.0","2.0","2.0","1","2.0",,"1.0","1107.0","2.0","3.0","3.0",,"3.0","5.0","4.0","4.0","4.0","4.0","3.0","2.0","2.0","1.0","2.0","11","18","0.0","5.0","2.0","1.0","4.0","5.0","3.0",,"1.0","2.0","2.0","3.0","1.0",,"2.0","2.0",,"1.0","0",,"2.0",,"1.0","1101.0","2.0","3.0","3.0",,"3.0","3.0","1.0","1.0","1.0","1.0","1","1","1","0","0","1","0","0","1","1","0","1","0","4.0",,,"3.0","2.0","3.0","2.0",,,"2.0",,,"5","10.0","60","7792","2","5"
"2010","12","11","12","1103","11107","1115","1142","11107","11107","2600","7","2600","1","1","1",,,"2","2.0","4.0","36.0","3.0","1","1","4.0","4.0",,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","4.0","1.0","1.0","2.0","2.0","1.0","5.0","5.0","2.0","0.0","2.0","2.0","2.0",,"3.0","3.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","6.0","2.0",,,"2.0","2.0","2.0","1.0","2.0","1","2.0","11.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","3.0","5.0","1.0","1.0","5.0","2.0","4.0","4.0","5.0","1.0","1.0","4.0","3.0","5.0","7.0","1.0","1.0","1.0","4.0","4.0","4.0","3.0","3.0","99.0","3.0","3.0","2.0","1.0","1.0","3.0","1.0","4.0","3.0","3.0","3.0","5.0","3.0","7.0","7.0","4.0","1.0","3.0","3.0","4.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","3.0","2.0","10.0","10.0","5.0","1.0","1.0","1.0","1.0","5.0","6.0","5.0","5.0","5.0","5.0","1.0","2.0","2.0","4.0","2.0","0.0","0.0",,,,"0.0",,"0.0","2.0","7.0","1.0","7.0","2.0","7.0","4.0","7.0","3.0","7.0","1.0","2.0","2.0","1","1.0","1102.0","2.0",,"4.0","4.0","3.0",,"5.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","6","80","4.0",,,,"1.0","2.0","1.0","3.0","2.0",,,"4.0",,"2.0","3.0","2.0",,"2.0","1","0.0","2.0",,"1.0","1101.0","1.0","3.0","3.0",,"3.0","5.0","1.0","1.0",,"1.0","1","1","1","0","0","1","1","0","1","1","0","0","0","6.0",,,"3.0","2.0","14.0","1.0","2.0","1.0","1.0","1.0","1.0","4","12.3","60","7792","2","5"
"2010","13","11","13","1103","11107","1115","1142","11107","11107","2600","7","2600","1","1","1",,,"2","1.0","3.0","3.0","4.0","1","2","4.0","2.0","2.0","1.0","3.0","3.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","0.0","3.0","3.0","2.0","5.0","1.0","2.0","0.0","0.0","4.0","1.0",,"3.0","3.0","3.0","4.0","4.0","4.0","4.0","5.0","7.0","1.0","2.0","6.0","2.0",,,"2.0","2.0","2.0","1.0","2.0","1","1.0","1.0","4.0","2.0","1.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","4.0","4.0","4.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","7.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0","99.0","4.0","4.0","3.0","4.0","3.0","4.0","1.0","2.0","2.0","3.0","3.0","4.0","4.0","1.0","6.0","6.0","6.0","7.0","2.0","1.0","7.0","4.0","7.0","7.0","7.0","1.0","1.0","1.0","3.0","2.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","7.0","10.0","10.0","10.0","10.0","10.0","2.0","1.0","2.0","4.0","2.0","0.0","0.0",,,,,,"1.0","2.0","6.0","4.0","7.0","3.0","5.0","1.0","6.0","1.0","5.0","1.0","3.0",,"1","1.0","1102.0",,,"3.0","3.0","3.0",,"4.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","3.0","3.0","2.0","16","50","4.0",,,,"1.0","2.0","1.0","10.0","2.0",,,"1.0","3.0","2.0","2.0","3.0","1.0","2.0","3","3.0","2.0",,"2.0","1101.0","2.0","1.0","1.0","3.0","3.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","2","1","1","0","1","1","1","0","1","3.0",,,"2.0","2.0","1.0","2.0",,,"1.0","1.0","2.0","3","14.0","60","7792","2","5"
"2010","14","11","14","1103","11107","1115","1142","11107","11107","2600","1","2600","1","1","1",,,"1","2.0","5.0","36.0","4.0","1","2","2.0","4.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","1.0","2.0","4.0","1.0","0.0","4.0","4.0","2.0","1.0","3.0","2.0","0.0","0.0","3.0","1.0",,"3.0","1.0","4.0","4.0","3.0","4.0",,"3.0","3.0","1.0","3.0","4.0","1.0","2.0","5.0","2.0","2.0","2.0","2.0","2.0","1","5.0","11.0","3.0","1.0","1.0","2.0","3.0","3.0","1.0","3.0","4.0","2.0","1.0","5.0","4.0","4.0","4.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","4.0","4.0","3.0","3.0","2.0","4.0","4.0","3.0","3.0","3.0","3.0","99.0","4.0","4.0","3.0","3.0","3.0","3.0","4.0","5.0","2.0","3.0","3.0","1.0","2.0","3.0","3.0","3.0","4.0","5.0","4.0","3.0","5.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","4.0","4.0","4.0","2.0","1.0","6.0","4.0","10.0","10.0","10.0","7.0","8.0","8.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","1.0","4.0","4.0","7.0","1.0","7.0","1.0","6.0","1.0","2.0","6.0","1","1.0","1102.0","2.0",,"3.0","2.0","3.0",,"5.0","3.0","1.0","4.0","1.0","4.0","3.0","3.0","3.0","1.0","2.0","13","36","4.0",,,,"2.0","1.0","1.0","3.0","1.0","2.0",,"4.0",,"2.0","2.0","2.0",,"1.0","0",,"2.0",,"2.0","1101.0","1.0","3.0","1.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","1","1","1","0","0","0","1","0","1","1","0","0","0","1.0","4.0","7.0","3.0","2.0","9.0","2.0",,,"2.0",,,"4","15.0","30","7792","2","5"
"2010","15","11","15","1103","11107","1115","1142","11107","11107","2600","9","2600","1","1","1",,,"1","1.0","4.0","13.0","4.0","1","1","1.0","3.0","2.0","3.0","3.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"4.0","3.0","2.0","1.0","1.0","2.0","0.0","0.0","4.0","2.0",,"4.0","4.0","4.0","4.0","2.0","4.0",,"6.0","8.0","2.0","3.0","8.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2",,,,"2.0","1.0","2.0","2.0","4.0","2.0","4.0","2.0","3.0","4.0","7.0","1.0","4.0","2.0","3.0","4.0","1.0","3.0","1.0","2.0","3.0","1.0","2.0","5.0","3.0","5.0","4.0","5.0","3.0","3.0","3.0","2.0","99.0","3.0","3.0","2.0","3.0","1.0","3.0","2.0","1.0","3.0","5.0","1.0","1.0","1.0","1.0","1.0","3.0","5.0","4.0","2.0","1.0","7.0","7.0","5.0","5.0","6.0","5.0","4.0","2.0","2.0","1.0","10.0","9.0","6.0","1.0","1.0","1.0","1.0","10.0","8.0","3.0","1.0","8.0","8.0","2.0","2.0","2.0","4.0","2.0","1.0","0.0","0.0","0.0",,,,"1.0","2.0","6.0","4.0","7.0","3.0","6.0","4.0","3.0","1.0","4.0","2.0","1.0","7.0","1","1.0","1102.0","2.0",,"3.0","3.0","3.0",,"3.0","4.0","4.0","4.0","3.0","4.0","1.0","1.0","1.0","1.0","2.0","18","39","4.0",,,,"1.0","4.0","2.0",,"2.0",,,"4.0",,"2.0","2.0","3.0","1.0","1.0","0",,"2.0",,"2.0","1101.0","1.0","3.0","3.0",,"4.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","1","1","1","0","1","1","1","1","1","1.0","2.0","1.0","1.0","1.0","1.0","2.0",,,"2.0",,,"4","16.3","60","7792","2","5"
"2010","16","11","16","1103","11102","1115","1142","11102","11102","800","45","800","1","1","1",,,"2","1.0","3.0","3.0","3.0","1","3","1.0","2.0","3.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","3.0","2.0",,"3.0","2.0","1.0","5.0","5.0","1.0","0.0","2.0","2.0","2.0",,"3.0","1.0","4.0","4.0","4.0","4.0","4.0","8.0","5.0","2.0","2.0","3.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1","1.0","1.0","3.0","1.0","1.0","2.0","1.0","3.0","3.0","3.0","7.0","6.0","6.0","4.0","4.0","4.0","5.0","4.0","5.0","5.0","2.0","2.0","2.0","4.0","4.0","3.0","6.0","5.0","6.0","5.0","6.0","5.0","5.0","4.0","6.0","99.0","4.0","5.0","4.0","4.0","5.0","6.0","1.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","3.0","3.0","4.0","3.0","2.0","3.0","2.0","5.0","6.0","7.0","7.0","7.0","7.0","1.0","2.0","2.0","3.0","9.0","8.0","2.0","2.0","5.0","1.0","10.0","9.0","8.0","9.0","2.0","1.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0",,"0.0",,,,"0.0","2.0","6.0","2.0","5.0","3.0","7.0","1.0","5.0","1.0","3.0","6.0","2.0","3.0","1","2.0",,"2.0",,"3.0","2.0","3.0",,"4.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","3.0","3.0","2.0","13","19","4.0","8.0","1.0","1.0","6.0","1.0","1.0","6.0","1.0","4.0","2.0","3.0","3.0","2.0","2.0","1.0",,"1.0","0",,"2.0",,"1.0","1101.0","1.0","2.0","2.0","5.0","2.0","1.0","1.0","1.0","1.0","1.0","1","1","0","1","0","1","1","0","1","1","1","0","1","1.0","2.0","6.0","3.0","1.0","8.0","2.0",,,"2.0",,,"5","9.5","50","7792","2","5"
"2010","17","11","17","1103","11102","1115","1142","11102","11102","800","45","800","1","1","1",,,"2","2.0","3.0","36.0","4.0","1","1","4.0","2.0","2.0","3.0","3.0","1.0","1.0","2.0","2.0","2.0","1.0","3.0","2.0",,"4.0","4.0","2.0","4.0","2.0","2.0","0.0","0.0","4.0","0.0",,"4.0","4.0","1.0","4.0","4.0","4.0","4.0","10.0","4.0","1.0","4.0","8.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2",,,,"2.0","2.0","1.0","2.0","4.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","6.0","1.0","6.0","6.0","6.0","5.0","1.0","1.0","1.0","99.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","5.0","4.0","4.0","1.0","1.0","1.0","1.0","1.0","5.0","3.0","5.0","1.0","1.0","6.0","7.0","6.0","5.0","6.0","7.0","7.0","1.0","3.0","3.0","6.0","7.0","6.0","7.0","1.0","1.0","1.0","8.0","9.0","6.0","7.0","7.0","1.0","3.0","1.0","2.0","4.0","2.0","0.0","0.0",,,,"0.0","0.0","0.0","3.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0","1.0","7.0","3.0","2.0","6.0","1","1.0","1101.0","1.0","1102.0","3.0","3.0","3.0",,"5.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"9","33","4.0",,,,"4.0","5.0","3.0","2.0","2.0",,,"4.0",,"1.0","2.0","2.0",,"3.0","2","2.0","1.0",,"1.0","1101.0","1.0","3.0","4.0",,"4.0","5.0","1.0","1.0","1.0",,"1","1","0","1","1","1","1","0","1","1","0","0","0","7.0",,,"2.0","1.0","4.0","2.0",,,"2.0",,,"2","8.4","40","7792","2","5"
"2010","18","11","18","1103","11102","1115","1142","11102","11102","800","46","800","1","1","1",,,"1","1.0","4.0","80.0","4.0","1","1","4.0","3.0","2.0","3.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","1.0","4.0","2.0","2.0","0.0","0.0","3.0","2.0",,"4.0","3.0","2.0","4.0","4.0","4.0",,"4.0","6.0","4.0","4.0","7.0","2.0",,,"2.0","1.0","1.0","1.0","2.0","2",,,,"1.0","2.0","4.0","1.0","2.0","1.0","4.0","5.0","4.0","4.0","5.0","6.0","6.0","7.0","2.0","2.0","2.0","6.0","4.0","1.0","1.0","4.0","3.0","7.0","6.0","7.0","5.0","6.0","5.0","3.0","2.0","4.0","99.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","5.0","3.0","5.0","5.0","6.0","4.0","5.0","5.0","6.0","4.0","5.0","6.0","4.0","6.0","7.0","6.0","7.0","7.0","7.0","6.0","3.0","2.0","4.0","4.0","8.0","7.0","1.0","1.0","1.0","6.0","5.0","7.0","5.0","6.0","2.0","3.0","1.0","2.0","2.0","4.0","2.0","0.0","1.0",,"0.0",,,"0.0","0.0","2.0","5.0","1.0","5.0","6.0","6.0","3.0","7.0","1.0","7.0","1.0","2.0","8.0","1","1.0","1102.0","2.0",,"4.0","3.0","3.0",,"1.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","3.0","1.0","2.0","9","34","4.0",,,,"1.0","4.0","2.0",,"2.0",,,"4.0",,"2.0","2.0","2.0",,"3.0","4","4.0","2.0",,"1.0","1101.0","1.0","3.0","4.0",,"3.0","5.0","1.0","1.0",,"1.0","1","1","1","0","0","1","0","0","1","1","0","1","0","1.0","2.0","9.0","3.0","2.0","15.0","1.0","1.0","1.0","1.0","1.0","1.0","9","11.4","40","7792","2","5"
"2010","19","11","19","1103","11102","1115","1142","11102","11102","800","46","800","1","1","1",,,"1","2.0","4.0",,"1.0","1","1","4.0","4.0","3.0","2.0","5.0","3.0","3.0","2.0","2.0","2.0","2.0","4.0","2.0",,"3.0","3.0","1.0","5.0","5.0","2.0","0.0","1.0","4.0","0.0",,"3.0","4.0","4.0","1.0","4.0","2.0",,"3.0","3.0","3.0","2.0","2.0","1.0","20.0","1.0","2.0","1.0","1.0","2.0","2.0","1","3.0","1.0","1.0","2.0","1.0","3.0","1.0","4.0","1.0","2.0","4.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","4.0","4.0","2.0","1.0","1.0","1.0","3.0","7.0","2.0","1.0","5.0","4.0","2.0","4.0","1.0","1.0","99.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","5.0","5.0","1.0","1.0","5.0","7.0","3.0","1.0","4.0","5.0","3.0","6.0","7.0","7.0","4.0","7.0","7.0","6.0","6.0","1.0","4.0","4.0","8.0","6.0","4.0","1.0","1.0","1.0","1.0","2.0","6.0","4.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0",,,"0.0",,"0.0",,"7.0","1.0","7.0","5.0","7.0","6.0","6.0","1.0","7.0","1.0","1.0","2.0","1","1.0","1102.0","2.0",,"4.0","3.0","3.0",,"3.0","5.0","4.0","4.0","4.0","4.0","1.0","1.0","1.0","1.0","2.0","11","80","4.0",,,,"1.0","3.0","1.0","5.0","2.0",,,"1.0","4.0","2.0","3.0","2.0",,"2.0","8","4.0","2.0",,"2.0","1101.0","1.0","1.0","2.0","5.0","2.0","5.0","1.0","1.0","1.0","1.0","1","1","1","0","0","1","0","0","1","1","0","0","0","6.0",,,"3.0","1.0","10.0","1.0","2.0","1.0","1.0","1.0","1.0","6","12.4","40","7792","2","5"
"2010","20","11","20","1103","11102","1115","1142","11102","11102","800","47","800","1","1","1",,,"1","1.0","3.0","36.0","2.0","1","2","4.0","5.0","3.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","4.0","2.0",,"4.0","3.0","2.0","3.0","1.0","2.0","0.0","0.0","4.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0",,"4.0","0.0","4.0","4.0","2.0","2.0",,,"1.0","1.0","1.0","1.0","1.0","2",,,,"2.0","1.0","3.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","1.0","1.0","1.0","7.0","7.0","1.0","1.0","1.0","1.0","3.0","1.0","2.0","2.0","5.0","5.0","3.0","2.0","3.0","99.0","1.0","1.0","1.0","1.0","2.0","2.0","5.0","5.0","4.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","6.0","1.0","7.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","4.0","3.0","3.0","5.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","1.0","2.0","6.0","6.0","3.0","1.0","1.0","4.0","2.0","0.0","0.0",,"0.0",,,,"0.0","1.0","7.0","1.0","6.0","1.0","7.0","4.0","7.0","1.0","7.0","5.0","1.0","6.0","1","1.0","1103.0","2.0",,"3.0","3.0","3.0",,"4.0","5.0","4.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","2.0","9","60","4.0",,,,"1.0","4.0","1.0","3.0","2.0",,,"4.0",,"2.0","3.0","2.0",,"2.0","6","3.0","2.0",,"2.0","1101.0","2.0","3.0","4.0",,"2.0","5.0","2.0","1.0","1.0","1.0","1","1","0","0","0","0","0","0","1","1","0","0","0","1.0","4.0","14.0","2.0","2.0","14.0","2.0",,,"2.0",,,"2","10.5","50","7792","2","5"
"2010","21","11","21","1103","11086","1115","1142","11086","11086","4500","21","4500","1","1","1",,,"1","1.0","4.0","80.0","4.0","1","2","4.0","3.0","3.0","1.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","4.0","4.0","4.0","1.0","0.0","1.0","4.0","1.0",,"4.0","3.0","3.0","2.0","3.0","4.0",,"6.0","4.0","3.0","2.0","6.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2",,,,"2.0","2.0","3.0","1.0","3.0","2.0","3.0","1.0","4.0","3.0","3.0","2.0","3.0","4.0","1.0","3.0","3.0","2.0","7.0","3.0","1.0","4.0","2.0","7.0","3.0","2.0","3.0","3.0","7.0","4.0","3.0","5.0","99.0","2.0","3.0","4.0","3.0","3.0","2.0","2.0","2.0","4.0","4.0","6.0","4.0","3.0","3.0","2.0","3.0","4.0","5.0","2.0","6.0","6.0","4.0","7.0","4.0","2.0","6.0","6.0","5.0","3.0","4.0","10.0","7.0","8.0","4.0","2.0","4.0","2.0","10.0","8.0","10.0","5.0","5.0","1.0","1.0","1.0","1.0","4.0","2.0","0.0","0.0",,,,"0.0","0.0","0.0","2.0","7.0","1.0","7.0","4.0","6.0","3.0","7.0","2.0","6.0","1.0","2.0","2.0","1","1.0","1102.0","2.0",,"3.0","4.0","3.0",,"3.0","4.0","3.0","4.0","4.0","4.0","2.0","4.0","4.0","4.0","2.0","11","69","4.0",,,,"2.0","4.0","1.0","6.0","2.0",,,"4.0",,"1.0","2.0","2.0",,"2.0","7","3.0","5.0",,,"1101.0","1.0","3.0","4.0",,"4.0","5.0","1.0","1.0","1.0","1.0","1","1","1","0","0","0","0","0","1","1","0","0","0","7.0",,,"3.0","2.0","4.0","2.0",,,"2.0",,,"5","11.2","50","4054","2","4"
"2010","22","11","22","1103","11086","1115","1142","11086","11086","4500","22","4500","1","1","1",,,"2","3.0","4.0","37.0","4.0","1","2","4.0","5.0","2.0","2.0","5.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0",,"4.0","3.0","2.0","3.0","3.0","2.0","0.0","0.0","4.0","1.0",,"4.0","2.0","4.0","3.0","4.0","4.0","1.0","3.0","8.0","2.0","3.0","6.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2",,,,"1.0","2.0","3.0","2.0","3.0","2.0","3.0","4.0","4.0","4.0","4.0","3.0","5.0","3.0","3.0","3.0","3.0","7.0","4.0","3.0","3.0","4.0","2.0","7.0","3.0","3.0","2.0","4.0","4.0","3.0","4.0","4.0","99.0","2.0","4.0","3.0","3.0","2.0","3.0","5.0","5.0","5.0","4.0","3.0","5.0","3.0","4.0","6.0","1.0","4.0","4.0","6.0","2.0","6.0","3.0","4.0","7.0","6.0","7.0","5.0","6.0","2.0","2.0","9.0","6.0","6.0","4.0","2.0","1.0","4.0","6.0","8.0","9.0","7.0","6.0","1.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0",,,,"0.0",,"0.0","1.0","7.0","3.0","5.0","4.0","5.0","2.0","7.0","1.0","6.0","2.0","1.0","2.0","1","1.0","1103.0","2.0",,"4.0","4.0","2.0","3.0","3.0","4.0","4.0","4.0","2.0","4.0","4.0","4.0","3.0","4.0","2.0","5","70","4.0",,,,"1.0","3.0","2.0","4.0","2.0",,,"4.0",,"2.0","4.0","3.0","9.0","5.0","4","2.0","2.0",,"2.0","1101.0","1.0","3.0","3.0",,"3.0","5.0","1.0",,"1.0",,"1","0","0","0","0","0","0","0","1","1","0","0","0","5.0",,,"3.0","2.0","9.0","2.0",,,"2.0",,,"4","9.1","60","4054","2","4"
"2010","23","11","23","1103","11086","1115","1142","11086","11086","4500","22","4500","1","1","1",,,"2","3.0","27.0","37.0","1.0","1","1","4.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","2.0",,"4.0","4.0","3.0","2.0","2.0","2.0","0.0","0.0","3.0","0.0",,"4.0","4.0","2.0","4.0","4.0","4.0","2.0","7.0","7.0","3.0","3.0","3.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2",,,,"2.0","2.0","3.0","2.0","2.0","1.0","4.0","2.0","2.0","3.0","2.0","3.0","3.0","3.0","2.0","2.0","4.0","6.0","1.0","1.0","2.0","3.0","3.0","7.0","3.0","4.0","2.0","2.0","2.0","3.0","3.0","3.0","99.0","1.0","2.0","3.0","2.0","1.0","1.0","2.0","2.0","5.0","5.0","6.0","4.0","5.0","3.0","3.0","4.0","6.0","3.0","4.0","6.0","6.0","3.0","2.0","5.0","1.0","6.0","4.0","5.0","3.0","4.0","8.0","6.0","5.0","3.0","3.0","2.0","1.0","6.0","4.0","5.0","6.0","6.0","2.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0",,,,,"0.0","0.0","2.0","4.0","1.0","7.0","5.0","5.0","2.0","6.0","1.0","7.0","1.0","2.0","7.0","1","1.0","1101.0","2.0",,"4.0","3.0","3.0",,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","14","45","4.0",,,,"1.0","5.0","2.0","6.0","2.0",,,"4.0",,"2.0","3.0","2.0",,"2.0","2","2.0","1.0",,"1.0","1101.0","1.0","3.0","4.0",,"3.0","5.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","0","0","0","5.0",,,"3.0","2.0","4.0","2.0",,,"2.0",,,"3","10.1","55","4054","2","4"
"2010","24","11","24","1103","11086","1115","1142","11086","11086","4500","31","4500","1","1","1",,,"1","2.0","4.0","80.0","2.0","1","1","4.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","2.0","2.0","2.0","2.0","0.0","1.0","4.0","1.0",,"4.0","4.0","4.0","4.0","4.0","4.0",,"7.0","5.0","2.0","3.0","4.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2",,,,"2.0","2.0","2.0","2.0","2.0","2.0","5.0","6.0","4.0","4.0","4.0","3.0","4.0","4.0","1.0","3.0","4.0","3.0","3.0","4.0","4.0","3.0","5.0","7.0","4.0","5.0","4.0","5.0","5.0","4.0","4.0","4.0","99.0","2.0","5.0","4.0","4.0","3.0","3.0","5.0","5.0","3.0","4.0","4.0","5.0","4.0","6.0","4.0","3.0","5.0","5.0","2.0","6.0","5.0","2.0","7.0","4.0","6.0","7.0","5.0","5.0","3.0","3.0","10.0","9.0","9.0","3.0","4.0","4.0","1.0","6.0","7.0","8.0","8.0","6.0","3.0","2.0","2.0","2.0","3.0","2.0","1.0","1.0",,,,,,"0.0","2.0","7.0","1.0","6.0","1.0","5.0","5.0","4.0","4.0","6.0","1.0","1.0","6.0","1","2.0",,"2.0",,"4.0","3.0","3.0",,"4.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","4.0","3.0","2.0","11","22","4.0","4.0","2.0","1.0","4.0","5.0","2.0","6.0","2.0",,,"4.0",,"1.0","2.0","2.0",,"1.0","0",,"2.0",,"2.0","1101.0","1.0","3.0","2.0","5.0","3.0","5.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","0","0","1","1","0","0","0","7.0",,,"3.0","2.0","5.0","2.0",,,"2.0",,,"4","14.2","60","4054","2","4"
