"station","route","lanes","months_used","count_date","direction","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","latitude","longitude","location_1"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-28T00:00:00.000","NORTH","10","11384","2716","35","477","202","20","23","212","9","0","0","6","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-28T00:00:00.000","SOUTH","34","13511","3503","42","621","250","16","42","208","5","2","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-27T00:00:00.000","SOUTH","30","10971","1173","25","171","28","2","10","72","0","3","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-27T00:00:00.000","NORTH","21","8549","934","21","138","20","0","3","78","0","0","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-24T00:00:00.000","NORTH","24","12224","2799","29","537","214","17","34","193","4","1","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-24T00:00:00.000","SOUTH","33","14974","3570","54","693","289","18","40","205","12","1","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-23T00:00:00.000","SOUTH","46","12960","3307","85","639","267","12","42","230","6","2","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-23T00:00:00.000","NORTH","18","12354","2797","41","534","226","17","47","201","4","3","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-22T00:00:00.000","NORTH","26","12113","2759","34","553","214","20","39","189","4","0","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-22T00:00:00.000","SOUTH","33","14605","3655","46","652","300","19","46","218","6","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-21T00:00:00.000","NORTH","34","11305","2540","40","517","195","17","28","188","5","0","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-21T00:00:00.000","SOUTH","35","15168","3753","39","709","273","22","45","195","17","0","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-20T00:00:00.000","SOUTH","41","15065","3648","36","652","251","45","55","218","22","6","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-20T00:00:00.000","NORTH","29","11768","2755","30","532","254","22","21","239","7","0","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-17T00:00:00.000","SOUTH","63","16452","3864","48","672","291","31","51","229","18","7","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-17T00:00:00.000","NORTH","34","12968","2878","33","522","263","14","45","211","1","1","2","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-16T00:00:00.000","NORTH","34","12351","2812","32","525","220","16","29","211","7","3","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-16T00:00:00.000","SOUTH","32","15284","3693","45","645","247","15","26","181","12","1","0","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-15T00:00:00.000","SOUTH","31","14790","3657","53","616","263","17","41","170","21","3","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-15T00:00:00.000","NORTH","23","11722","2679","32","492","214","19","25","176","3","0","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-14T00:00:00.000","NORTH","19","11404","2784","35","502","230","24","27","187","8","1","1","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-14T00:00:00.000","SOUTH","43","14832","3756","50","658","293","25","36","199","22","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-13T00:00:00.000","SOUTH","43","13936","3222","50","585","312","22","48","187","21","4","2","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-13T00:00:00.000","NORTH","27","11119","2671","29","503","241","27","34","208","7","3","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-10T00:00:00.000","NORTH","25","13182","2875","44","582","234","18","45","187","4","2","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-10T00:00:00.000","SOUTH","39","16693","3986","51","718","263","36","40","185","13","0","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-09T00:00:00.000","SOUTH","39","14822","3758","34","682","233","23","52","214","18","2","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-09T00:00:00.000","NORTH","20","12084","2823","30","555","174","12","24","199","4","0","2","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-08T00:00:00.000","SOUTH","41","14380","3561","47","671","237","11","47","183","18","2","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-08T00:00:00.000","NORTH","11","11846","2684","32","522","199","15","29","217","7","0","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-07T00:00:00.000","NORTH","24","11718","2816","35","512","231","11","35","183","4","2","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-07T00:00:00.000","SOUTH","29","14651","3755","54","706","285","14","55","187","14","1","0","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-06T00:00:00.000","NORTH","16","11444","2793","32","487","195","15","35","211","9","0","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-06T00:00:00.000","SOUTH","41","14336","3661","40","664","252","16","33","223","24","1","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-03T00:00:00.000","SOUTH","56","15862","3815","45","637","338","24","51","187","21","7","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-03T00:00:00.000","NORTH","23","12701","2931","41","498","262","40","29","211","6","3","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-02T00:00:00.000","NORTH","22","11998","2787","28","525","244","28","34","208","3","1","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-02T00:00:00.000","SOUTH","44","15355","3889","43","707","301","23","48","206","18","2","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-01T00:00:00.000","SOUTH","49","15281","3794","52","712","287","13","45","198","19","4","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-01T00:00:00.000","NORTH","24","11774","2818","24","538","208","12","36","191","4","0","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-30T00:00:00.000","SOUTH","43","14493","3745","49","671","277","10","43","197","20","2","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-30T00:00:00.000","NORTH","29","11898","2813","34","523","204","12","31","180","6","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-29T00:00:00.000","SOUTH","45","12900","3202","48","573","256","18","40","183","20","1","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-29T00:00:00.000","NORTH","14","11170","2682","35","458","197","10","36","177","7","0","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-26T00:00:00.000","SOUTH","43","15956","3823","50","681","291","16","45","206","32","2","0","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-26T00:00:00.000","NORTH","30","12672","2823","40","541","254","23","38","189","6","2","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-25T00:00:00.000","NORTH","26","11922","2859","39","542","209","22","45","196","7","1","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-25T00:00:00.000","SOUTH","55","14942","3647","52","648","292","18","63","185","28","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-24T00:00:00.000","NORTH","27","11345","2722","35","514","219","16","29","206","5","5","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-24T00:00:00.000","SOUTH","43","14651","3820","40","688","277","20","51","193","33","5","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-23T00:00:00.000","SOUTH","32","13919","3654","29","644","278","15","52","218","13","6","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-23T00:00:00.000","NORTH","17","11699","2817","36","521","210","22","36","198","6","1","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-22T00:00:00.000","NORTH","19","11216","2788","30","489","198","12","42","175","8","2","1","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-22T00:00:00.000","SOUTH","51","13706","3455","37","626","259","15","69","155","22","2","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-19T00:00:00.000","NORTH","36","12049","2668","49","469","202","12","35","189","5","6","1","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-19T00:00:00.000","SOUTH","44","15981","3727","52","623","255","11","53","185","29","4","0","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-18T00:00:00.000","SOUTH","49","15083","3809","50","654","278","20","37","237","17","5","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-18T00:00:00.000","NORTH","23","11576","2765","39","523","248","30","34","186","10","0","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-17T00:00:00.000","NORTH","31","11153","2539","39","471","216","9","37","160","11","3","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-17T00:00:00.000","SOUTH","36","15014","3758","47","657","284","28","40","164","16","4","0","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-16T00:00:00.000","SOUTH","32","14280","3542","35","672","259","12","45","192","12","0","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-16T00:00:00.000","NORTH","23","11759","2830","32","522","229","12","29","214","4","3","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-15T00:00:00.000","NORTH","22","11536","2802","27","471","179","8","29","200","5","2","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-15T00:00:00.000","SOUTH","40","14187","3600","35","616","239","10","61","175","7","6","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-12T00:00:00.000","SOUTH","37","14214","3444","50","606","203","6","52","144","10","2","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-12T00:00:00.000","NORTH","16","11817","2747","37","473","195","8","44","156","3","1","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-11T00:00:00.000","SOUTH","29","15035","3770","48","704","292","16","44","182","19","3","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-11T00:00:00.000","NORTH","26","11809","2772","41","522","245","18","45","177","3","4","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-10T00:00:00.000","NORTH","27","11774","2673","37","529","260","20","41","192","2","3","2","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-10T00:00:00.000","SOUTH","46","15564","3888","48","694","273","15","57","203","20","6","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-09T00:00:00.000","SOUTH","40","14800","3762","57","692","282","24","52","186","26","1","0","6","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-09T00:00:00.000","NORTH","30","12637","3138","36","555","253","11","40","200","4","1","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-08T00:00:00.000","NORTH","29","11359","2838","36","502","239","13","34","219","10","1","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-08T00:00:00.000","SOUTH","35","13858","3446","43","631","282","40","51","188","42","2","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-05T00:00:00.000","SOUTH","57","15539","3714","43","614","260","25","41","206","29","0","1","7","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-05T00:00:00.000","NORTH","24","12499","2757","45","498","245","14","41","194","9","4","1","6","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-04T00:00:00.000","NORTH","32","11591","2774","33","520","236","10","45","202","6","1","2","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-04T00:00:00.000","SOUTH","57","15272","3888","42","695","285","20","49","191","30","2","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-03T00:00:00.000","SOUTH","40","14397","3642","50","659","260","17","62","173","31","3","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-03T00:00:00.000","NORTH","17","11791","2818","39","544","220","22","43","186","3","1","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-02T00:00:00.000","SOUTH","47","13296","3466","51","596","239","33","58","169","33","6","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-02T00:00:00.000","NORTH","21","11522","2713","37","489","224","23","44","186","9","2","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-01T00:00:00.000","SOUTH","36","12941","3256","50","567","251","13","41","155","27","5","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-04-01T00:00:00.000","NORTH","13","10864","2500","31","448","196","30","43","170","3","1","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-29T00:00:00.000","NORTH","24","12437","2431","27","380","208","18","37","148","3","2","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-29T00:00:00.000","SOUTH","42","14511","3094","49","479","221","13","34","144","6","1","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-28T00:00:00.000","SOUTH","45","14174","3548","42","611","257","31","45","167","25","2","2","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-28T00:00:00.000","NORTH","19","11922","2727","33","461","222","30","32","183","2","1","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-27T00:00:00.000","SOUTH","47","13710","3310","39","588","241","22","39","162","18","1","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-27T00:00:00.000","NORTH","23","11644","2568","29","466","210","31","41","205","6","0","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-26T00:00:00.000","NORTH","26","11033","2477","28","444","204","20","35","136","4","1","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-26T00:00:00.000","SOUTH","33","13626","3340","39","579","279","39","43","175","20","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-25T00:00:00.000","NORTH","6","10719","2557","29","460","171","14","38","181","1","1","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-25T00:00:00.000","SOUTH","34","12299","3164","29","564","235","24","54","167","15","3","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-22T00:00:00.000","NORTH","14","12782","2891","49","548","254","21","41","195","3","5","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-22T00:00:00.000","SOUTH","55","14400","3653","46","678","289","52","61","205","21","5","0","7","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-21T00:00:00.000","SOUTH","39","14561","3728","45","675","273","34","58","246","27","3","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-21T00:00:00.000","NORTH","13","11612","2752","30","525","223","11","31","183","12","2","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-20T00:00:00.000","NORTH","15","11960","2715","36","520","228","14","37","170","2","5","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-20T00:00:00.000","SOUTH","38","14978","3884","48","684","274","35","45","201","18","3","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
