"indicator_id","dimension_list","timeframe","numeric_value","missing_value_flag","confidence_interval_low","confidence_interval_high","standard_error","locale","locale_level","locale_state_fips_code","locale_county_fips_code","locale_county_ssa_code","locale_hrr_code","total","age","sex","race_ethnicity","income_and_poverty_status","educational_attainment","health_insurance_status","sexual_orientation","marital_status","family_type","veteran_status","country_of_birth","disability_status","obesity_status","characteristic_of_school_or_student","other","geography","modifier1","modifier2","modifier3","modifier4","modifier5","numerator","denominator"
"318560746","Aged 45-54 years; White, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 45-54 years",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,,"772460"
"318560773","Aged 55-64 years; White, non-Hispanic","2010-2012","3.1",,"1.9","4.8","0.7","Utah","State","49","49",,,,"Aged 55-64 years",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,"21","671375"
"318560908","Aged 65 years and over; White, non-Hispanic","2010-2012","156.30000000000001",,"147.19999999999999","165.5","4.7","Utah","State","49","49",,,,"Aged 65 years and over",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,"1126","720232"
"318560827","Aged 65-74 years; White, non-Hispanic","2010-2012","23",,"18.600000000000001","28.2","2.4","Utah","State","49","49",,,,"Aged 65-74 years",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,"92","399403"
"318560854","Aged 75-84 years; White, non-Hispanic","2010-2012","177.5",,"160.19999999999999","194.7","8.8000000000000007","Utah","State","49","49",,,,"Aged 75-84 years",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,"407","229334"
"318560881","Aged 85 years and over; White, non-Hispanic","2010-2012","685.3",,"631.6","738.9","27.4","Utah","State","49","49",,,,"Aged 85 years and over",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,"627","91495"
"318560639","Aged <18 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged <18 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"45129"
"318560720","Aged 18-44 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 18-44 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"41553"
"318560932","Asian or Pacific Islander (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,,"Asian or Pacific Islander",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560666","Aged 18-24 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 18-24 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"14891"
"318560693","Aged 25-44 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 25-44 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"26662"
"318560801","Aged 45-64 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 45-64 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"15114"
"318560747","Aged 45-54 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 45-54 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"9285"
"318560774","Aged 55-64 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 55-64 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"5829"
"318560909","Aged 65 years and over; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 65 years and over",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"3402"
"318560828","Aged 65-74 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 65-74 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"2126"
"318560855","Aged 75-84 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 75-84 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"878"
"318560882","Aged 85 years and over; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,"Aged 85 years and over",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"398"
"318560911","Male (Age-adjusted)","2010-2012","16.600000000000001",,"15","18.2","0.8","Utah","State","49","49",,,,,"Male",,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560920","Female (Age-adjusted)","2010-2012","22",,"20.399999999999999","23.5","0.8","Utah","State","49","49",,,,,"Female",,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560912","Male; White (Age-adjusted)","2010-2012","16.8",,"15.1","18.399999999999999","0.8","Utah","State","49","49",,,,,"Male","White",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560921","Female; White (Age-adjusted)","2010-2012","22.4",,"20.8","24","0.8","Utah","State","49","49",,,,,"Female","White",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560913","Male; Black or African American (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Male","Black or African American",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560922","Female; Black or African American (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Female","Black or African American",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560914","Male; American Indian or Alaska Native (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Male","American Indian or Alaska Native",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560923","Female; American Indian or Alaska Native (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Female","American Indian or Alaska Native",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560915","Male; Asian or Pacific Islander (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Male","Asian or Pacific Islander",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560924","Female; Asian or Pacific Islander (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Female","Asian or Pacific Islander",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560916","Male; Hispanic or Latino (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Male","Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560925","Female; Hispanic or Latino (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Female","Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560919","Male; Not Hispanic or Latino (Age-adjusted)","2010-2012","17",,"15.3","18.7","0.8","Utah","State","49","49",,,,,"Male","Not Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560928","Female; Not Hispanic or Latino (Age-adjusted)","2010-2012","22.3",,"20.7","23.9","0.8","Utah","State","49","49",,,,,"Female","Not Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560917","Male; White, non-Hispanic (Age-adjusted)","2010-2012","17.100000000000001",,"15.4","18.8","0.9","Utah","State","49","49",,,,,"Male","White, non-Hispanic",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560926","Female; White, non-Hispanic (Age-adjusted)","2010-2012","22.7",,"21.1","24.3","0.8","Utah","State","49","49",,,,,"Female","White, non-Hispanic",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560918","Male; Black or African American, non-Hispanic (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Male","Black or African American, non-Hispanic",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560927","Female; Black or African American, non-Hispanic (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,"Female","Black or African American, non-Hispanic",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560929","White (Age-adjusted)","2010-2012","20",,"18.899999999999999","21.2","0.6","Utah","State","49","49",,,,,,"White",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560930","Black or African American (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,,"Black or African American",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560931","American Indian or Alaska Native (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,,"American Indian or Alaska Native",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560933","Hispanic or Latino (Age-adjusted)","2010-2012","10.9",,"6.9","16.3","2.2999999999999998","Utah","State","49","49",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560936","Not Hispanic or Latino (Age-adjusted)","2010-2012","20.100000000000001",,"18.899999999999999","21.3","0.6","Utah","State","49","49",,,,,,"Not Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560934","White, non-Hispanic (Age-adjusted)","2010-2012","20.399999999999999",,"19.2","21.6","0.6","Utah","State","49","49",,,,,,"White, non-Hispanic",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318560935","Black or African American, non-Hispanic (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah","State","49","49",,,,,,"Black or African American, non-Hispanic",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762688","Total","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,"Total",,,,,,,,,,,,,,,,,,,,,,,"19724"
"318762687","Total (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,"Total",,,,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762689","Aged <18 years","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years",,,,,,,,,,,,,,,,,,,,,,"6538"
"318762700","Aged 18-44 years","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years",,,,,,,,,,,,,,,,,,,,,,"6246"
"318762711","Aged 45-64 years","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years",,,,,,,,,,,,,,,,,,,,,,"4422"
"318762722","Aged 65 years and over","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over",,,,,,,,,,,,,,,,,,,,,,"2518"
"318762690","Aged <18 years; Male","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years","Male",,,,,,,,,,,,,,,,,,,,,"3442"
"318762701","Aged 18-44 years; Male","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years","Male",,,,,,,,,,,,,,,,,,,,,"3249"
"318762712","Aged 45-64 years; Male","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years","Male",,,,,,,,,,,,,,,,,,,,,"2275"
"318762723","Aged 65 years and over; Male","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over","Male",,,,,,,,,,,,,,,,,,,,,"1208"
"318762691","Aged <18 years; Female","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years","Female",,,,,,,,,,,,,,,,,,,,,"3096"
"318762702","Aged 18-44 years; Female","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years","Female",,,,,,,,,,,,,,,,,,,,,"2997"
"318762713","Aged 45-64 years; Female","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years","Female",,,,,,,,,,,,,,,,,,,,,"2147"
"318762724","Aged 65 years and over; Female","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over","Female",,,,,,,,,,,,,,,,,,,,,"1310"
"318762692","Aged <18 years; White","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years",,"White",,,,,,,,,,,,,,,,,,,,"6278"
"318762703","Aged 18-44 years; White","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years",,"White",,,,,,,,,,,,,,,,,,,,"5899"
"318762714","Aged 45-64 years; White","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years",,"White",,,,,,,,,,,,,,,,,,,,"4311"
"318762725","Aged 65 years and over; White","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over",,"White",,,,,,,,,,,,,,,,,,,,"2496"
"318762693","Aged <18 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"51"
"318762704","Aged 18-44 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"54"
"318762715","Aged 45-64 years; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years",,"Black or African American",,,,,,,,,,,,,,,,,,,,"6"
"318762726","Aged 65 years and over; Black or African American","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over",,"Black or African American",,,,,,,,,,,,,,,,,,,,"5"
"318762694","Aged <18 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"133"
"318762705","Aged 18-44 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"142"
"318762716","Aged 45-64 years; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"51"
"318762727","Aged 65 years and over; American Indian or Alaska Native","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over",,"American Indian or Alaska Native",,,,,,,,,,,,,,,,,,,,"8"
"318762695","Aged <18 years; Asian or Pacific Islander","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,,,,,,,"76"
"318762706","Aged 18-44 years; Asian or Pacific Islander","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,,,,,,,"151"
"318762717","Aged 45-64 years; Asian or Pacific Islander","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years",,"Asian or Pacific Islander",,,,,,,,,,,,,,,,,,,,"54"
"318762728","Aged 65 years and over; Asian or Pacific Islander","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over",,"Asian or Pacific Islander",,,,,,,,,,,,,,,,,,,,"9"
"318762696","Aged <18 years; Hispanic or Latino","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years",,"Hispanic or Latino",,,,,,,,,,,,,,,,,,,,"916"
"318762707","Aged 18-44 years; Hispanic or Latino","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years",,"Hispanic or Latino",,,,,,,,,,,,,,,,,,,,"861"
"318762718","Aged 45-64 years; Hispanic or Latino","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years",,"Hispanic or Latino",,,,,,,,,,,,,,,,,,,,"304"
"318762729","Aged 65 years and over; Hispanic or Latino","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over",,"Hispanic or Latino",,,,,,,,,,,,,,,,,,,,"51"
"318762699","Aged <18 years; Not Hispanic or Latino","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years",,"Not Hispanic or Latino",,,,,,,,,,,,,,,,,,,,"5622"
"318762710","Aged 18-44 years; Not Hispanic or Latino","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years",,"Not Hispanic or Latino",,,,,,,,,,,,,,,,,,,,"5385"
"318762721","Aged 45-64 years; Not Hispanic or Latino","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years",,"Not Hispanic or Latino",,,,,,,,,,,,,,,,,,,,"4118"
"318762732","Aged 65 years and over; Not Hispanic or Latino","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over",,"Not Hispanic or Latino",,,,,,,,,,,,,,,,,,,,"2467"
"318762697","Aged <18 years; White, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,,"5465"
"318762708","Aged 18-44 years; White, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,,"5139"
"318762719","Aged 45-64 years; White, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,,"4025"
"318762730","Aged 65 years and over; White, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over",,"White, non-Hispanic",,,,,,,,,,,,,,,,,,,,"2448"
"318762698","Aged <18 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged <18 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"40"
"318762709","Aged 18-44 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 18-44 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"37"
"318762720","Aged 45-64 years; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 45-64 years",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"4"
"318762731","Aged 65 years and over; Black or African American, non-Hispanic","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,"Aged 65 years and over",,"Black or African American, non-Hispanic",,,,,,,,,,,,,,,,,,,,"5"
"318762733","Male (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Male",,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762742","Female (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Female",,,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762734","Male; White (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Male","White",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762743","Female; White (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Female","White",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762735","Male; Black or African American (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Male","Black or African American",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762744","Female; Black or African American (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Female","Black or African American",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762736","Male; American Indian or Alaska Native (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Male","American Indian or Alaska Native",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762745","Female; American Indian or Alaska Native (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Female","American Indian or Alaska Native",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762737","Male; Asian or Pacific Islander (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Male","Asian or Pacific Islander",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762746","Female; Asian or Pacific Islander (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Female","Asian or Pacific Islander",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762738","Male; Hispanic or Latino (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Male","Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762747","Female; Hispanic or Latino (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Female","Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762741","Male; Not Hispanic or Latino (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Male","Not Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
"318762750","Female; Not Hispanic or Latino (Age-adjusted)","2010-2012","DSU","DSU",,,,"Utah - Beaver","County","49","49001",,,,,"Female","Not Hispanic or Latino",,,,,,,,,,,,,,"Age-adjusted",,,,,,
